"OMIM_ID"	"UMLS_CUI"	"UMLS_NAME"
"231680"	"C1856405"	"Glutaric Aciduria IIC"
"231680"	"C3278154"	"GLUTARIC ACIDEMIA IIA"
"231680"	"C3278155"	"GLUTARIC ACIDEMIA IIB"
"231680"	"C3278156"	"GLUTARIC ACIDEMIA IIC"
"231690"	"C0342873"	"Glutaric Aciduria III"
"231670"	"C0268595"	"Glutaric aciduria, type 1"
"266130"	"C0398746"	"Gluthathione synthetase deficiency"
"307030"	"C0268418"	"Deficiency of glycerol kinase"
"606664"	"C1847720"	"Hypermethioninemia due to deficiency of glycine N-methyltransferase"
"617301"	"C4310943"	"GLYCINE ENCEPHALOPATHY WITH NORMAL SERUM GLYCINE"
"605899"	"C0268560"	"Hyperglycinemia, Transient Neonatal"
"605899"	"C0751748"	"Nonketotic Hyperglycinemia"
"605899"	"C0268560"	"Hyperglycinemia, Transient Neonatal"
"605899"	"C0751748"	"Nonketotic Hyperglycinemia"
"240600"	"C1855861"	"Glycogen Storage Disease 0, Liver"
"611556"	"C1969054"	"Glycogen Storage Disease 0, Muscle"
"232300"	"C0017921"	"Glycogen storage disease type II"
"232300"	"C2931347"	"Cardiac form of generalized glycogenosis"
"232400"	"C0017922"	"Glycogen Storage Disease Type III"
"232400"	"C1968739"	"Glycogen Storage Disease IIIA"
"232400"	"C1968740"	"Glycogen Storage Disease IIIB"
"232400"	"C1968741"	"Glycogen Storage Disease IIIC"
"232400"	"C1968742"	"Glycogen Storage Disease IIID"
"232400"	"C0017922"	"Glycogen Storage Disease Type III"
"232400"	"C1968739"	"Glycogen Storage Disease IIIA"
"232400"	"C1968740"	"Glycogen Storage Disease IIIB"
"232400"	"C1968741"	"Glycogen Storage Disease IIIC"
"232400"	"C1968742"	"Glycogen Storage Disease IIID"
"232500"	"C0017923"	"Glycogen Storage Disease Type IV"
"232500"	"C1856301"	"GSD IV, Classic Hepatic"
"232500"	"C1856302"	"GSD IV, Nonprogressive Hepatic"
"232500"	"C1856303"	"GSD IV, Neuromuscular Form, Fatal Perinatal"
"232500"	"C1856304"	"GSD IV, Neuromuscular Form, Congenital"
"232500"	"C1856305"	"GSD IV, Neuromuscular Form, Childhood"
"232500"	"C1856306"	"GSD IV, Neuromuscular Form, Adult, with Isolated Myopathy"
"232500"	"C2936914"	"Cirrhosis, familial, with deposition of abnormal glycogen"
"613027"	"C2751643"	"Glycogen Storage Disease IXC"
"232200"	"C0017920"	"Glycogen Storage Disease Type I"
"232220"	"C0268146"	"Glucose-6-phosphate transport defect"
"232240"	"C0342749"	"GLYCOGEN STORAGE DISEASE Ic"
"232240"	"C0342750"	"Glycogen storage disease type Id"
"232700"	"C0017925"	"Glycogen Storage Disease Type VI"
"232800"	"C0017926"	"Glycogen Storage Disease Type VII"
"261670"	"C0268149"	"Glycogen storage disease type X"
"612933"	"C2931743"	"Lactate dehydrogenase deficiency type A"
"611881"	"C0272066"	"Glycogen Storage Disease XII"
"261740"	"C1849813"	"Glycogen Storage Disease of Heart, Lethal Congenital"
"306000"	"C1844412"	"Liver Glycogenosis, X-Linked, Type II"
"306000"	"C2748941"	"Glycogen Storage Disease, Type IXA2"
"306000"	"C3694531"	"GLYCOGEN STORAGE DISEASE IXa1"
"306000"	"C1844412"	"Liver Glycogenosis, X-Linked, Type II"
"306000"	"C2748941"	"Glycogen Storage Disease, Type IXA2"
"306000"	"C3694531"	"GLYCOGEN STORAGE DISEASE IXa1"
"616025"	"C4014958"	"GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 11"
"617810"	"C4540520"	"GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 15"
"617816"	"C4540521"	"GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 16"
"618010"	"C4747891"	"GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 17"
"618143"	"C4748357"	"GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 18"
"610293"	"C1853205"	"Glycosylphosphatidylinositol deficiency"
"166260"	"C1833736"	"Osteogenesis imperfecta, Levin type"
"314300"	"C1839129"	"TORTICOLLIS, KELOIDS, CRYPTORCHIDISM, AND RENAL DYSPLASIA (disorder)"
"138800"	"C0302859"	"Euthyroid Goiter"
"300273"	"C1846033"	"Goiter, Multinodular 2"
"606082"	"C1853686"	"Goiter, Multinodular 3"
"609460"	"C1836123"	"Goldberg-Shprintzen megacolon syndrome"
"300661"	"C1970827"	"Phosphoribosylpyrophosphate Synthetase Superactivity"
"602361"	"C1865639"	"Gracile bone dysplasia"
"602531"	"C1865267"	"Arterial Occlusive Disease, Progressive, with Hypertension, Heart Defects, Bone Fragility, and Brachysyndactyly"
"608710"	"C3495801"	"Granulomatosis with polyangiitis"
"139090"	"C0272302"	"Gray Platelet Syndrome"
"215140"	"C2931048"	"HEM dysplasia"
"175700"	"C0265306"	"Greig cephalopolysyndactyly syndrome"
"214450"	"C1859194"	"GRISCELLI SYNDROME, TYPE 1"
"607624"	"C1868679"	"GRISCELLI SYNDROME, TYPE 2"
"609227"	"C1836573"	"GRISCELLI SYNDROME, TYPE 3"
"182230"	"C0338503"	"Septo-Optic Dysplasia"
"182230"	"C2750027"	"Growth Hormone Deficiency With Pituitary Anomalies"
"615925"	"C1858656"	"Short Stature, Idiopathic, Autosomal"
"262400"	"C0342573"	"PITUITARY DWARFISM I"
"612781"	"C2748571"	"Isolated Growth Hormone Deficiency, Type IB"
"173100"	"C0271567"	"Isolated Growth Hormone Deficiency, Type II"
"618157"	"C4722273"	"ISOLATED GROWTH HORMONE DEFICIENCY, TYPE IV"
"245590"	"C1855548"	"Laron syndrome type 2"
"604271"	"C1858656"	"Short Stature, Idiopathic, Autosomal"
"604271"	"C3888131"	"INCREASED RESPONSIVENESS TO GROWTH HORMONE"
"608747"	"C1837475"	"Insulin-Like Growth Factor I Deficiency"
"612938"	"C2752001"	"Growth Retardation, Developmental Delay, Coarse Facies, And Early Death"
"617093"	"C4310720"	"GROWTH RETARDATION, INTELLECTUAL DEVELOPMENTAL DISORDER, HYPOTONIA, AND HEPATOPATHY"
"309555"	"C0795965"	"X-linked mental retardation Gustavson type"
"258870"	"C0018425"	"Gyrate Atrophy"
"258870"	"C0599035"	"Hyperornithinemia"
"607236"	"C1846582"	"Hypoprebetalipoproteinemia, Acanthocytosis, Retinitis Pigmentosa, And Pallidal Degeneration"
"604091"	"C1704429"	"Hypoalphalipoproteinemia, Familial"
"604091"	"C2931838"	"Familial HDL deficiency"
"617671"	"C4522164"	"HELIX SYNDROME"
"609016"	"C3711645"	"Long chain 3-hydroxyacyl-CoA dehydrogenase deficiency"
"246450"	"C0268601"	"HMG CoA lyase deficiency"
"605911"	"C2751532"	"3-Hydroxy-3-Methylglutaryl-CoA Synthase 2 Deficiency"
"300323"	"C0268117"	"Gout, HPRT-Related"
"243000"	"C1855739"	"Indifference to Pain, Congenital, Autosomal Recessive"
"243000"	"C4012054"	"NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE IID"
"300438"	"C3266731"	"2-methyl-3-hydroxybutyric aciduria"
"209880"	"C1275808"	"Congenital central hypoventilation"
"209880"	"C1859049"	"CCHS WITH HIRSCHSPRUNG DISEASE"
"169600"	"C0085106"	"Familial benign pemphigus"
"245010"	"C1855627"	"HAIM-MUNK SYNDROME"
"139450"	"C0558165"	"Curly hair (finding)"
"139450"	"C2697452"	"HAIR MORPHOLOGY 2 (disorder)"
"102500"	"C0917715"	"Hajdu-Cheney Syndrome"
"102500"	"C1838257"	"Serpentine fibula polycystic kidney syndrome"
"611174"	"C1970027"	"Hypertelorism, Severe, With Midface Prominence, Myopia, Mental Retardation, And Bone Fragility"
"140000"	"C1841679"	"Hand foot uterus syndrome"
"121300"	"C0162531"	"Hereditary Coproporphyria"
"121300"	"C0342859"	"Harderoporphyria"
"617183"	"C4310677"	"HAREL-YOON SYNDROME"
"234500"	"C0018609"	"Hartnup Disease"
"615465"	"C1845146"	"Holoprosencephaly, Ectrodactyly, and Bilateral Cleft Lip-Palate"
"140300"	"C0342158"	"Hypothyroidism, Autoimmune"
"140300"	"C0677607"	"Hashimoto Disease"
"140300"	"C3887534"	"THYROID AUTOANTIBODIES PHENOTYPE"
"140350"	"C2931042"	"Hawkinsinuria"
"106260"	"C0406709"	"Hay-Wells syndrome"
"616920"	"C4310793"	"HEART AND BRAIN MALFORMATION SYNDROME"
"113900"	"C1861983"	"Heart Block, Nonprogressive"
"113900"	"C1861984"	"Cardiac Conduction Defect, Nonprogressive"
"113900"	"C1879286"	"Hereditary bundle branch system defect"
"113900"	"C1861983"	"Heart Block, Nonprogressive"
"113900"	"C1861984"	"Cardiac Conduction Defect, Nonprogressive"
"113900"	"C1879286"	"Hereditary bundle branch system defect"
"610140"	"C1857829"	"Heart-hand syndrome, Slovenian type"
"234580"	"C1856186"	"Deafness enamel hypoplasia nail defects"
"234580"	"C4551980"	"HEIMLER SYNDROME 1"
"616617"	"C4225267"	"HEIMLER SYNDROME 2"
"140700"	"C0700299"	"Heinz Body Anemias"
"140700"	"C0700299"	"Heinz Body Anemias"
"140700"	"C0700299"	"Heinz Body Anemias"
"615873"	"C4014538"	"ADNP-related multiple congenital anomalies, intellectual disability, autism spectrum disorder"
"608537"	"C0019562"	"Von Hippel-Lindau Syndrome"
"608537"	"C0031511"	"Pheochromocytoma"
"608537"	"C0694897"	"VHL gene"
"608537"	"C1332900"	"Cerebellar hemangioblastoma"
"608537"	"C1837915"	"ERYTHROCYTOSIS, FAMILIAL, 2"
"608537"	"C4017160"	"RENAL CELL CARCINOMA, SOMATIC"
"608537"	"C4017161"	"RENAL CELL CARCINOMA WITH PARANEOPLASTIC ERYTHROCYTOSIS"
"602089"	"C1865871"	"HEMANGIOMA, CAPILLARY INFANTILE"
"602089"	"C1865871"	"HEMANGIOMA, CAPILLARY INFANTILE"
"141200"	"C0241908"	"Hematuria, Benign Familial"
"141200"	"C0403440"	"Thin basement membrane disease"
"141200"	"C0241908"	"Hematuria, Benign Familial"
"141200"	"C0403440"	"Thin basement membrane disease"
"614034"	"C1841651"	"Heme Oxygenase 1 Deficiency"
"164210"	"C0265240"	"Goldenhar Syndrome"
"164210"	"C3495417"	"Hemifacial microsomia"
"235000"	"C1856184"	"HEMIHYPERPLASIA, ISOLATED"
"235200"	"C0392514"	"Hereditary hemochromatosis"
"235200"	"C3469186"	"HEMOCHROMATOSIS, TYPE 1"
"602390"	"C0268060"	"Juvenile hemochromatosis"
"602390"	"C1865614"	"HEMOCHROMATOSIS, TYPE 2A"
"613313"	"C1865616"	"HEMOCHROMATOSIS, TYPE 2B"
"604250"	"C1858664"	"HEMOCHROMATOSIS, TYPE 3"
"606069"	"C1853733"	"HEMOCHROMATOSIS, TYPE 4"
"613978"	"C3161174"	"Hemoglobin H Disease"
"613978"	"C3279561"	"HEMOGLOBIN H DISEASE, NONDELETIONAL"
"613978"	"C3161174"	"Hemoglobin H Disease"
"613978"	"C3279561"	"HEMOGLOBIN H DISEASE, NONDELETIONAL"
"612631"	"C2675459"	"Adenylate Kinase Deficiency, Hemolytic Anemia Due To"
"230450"	"C1856603"	"Gamma-Glutamylcysteine Synthetase Deficiency, Hemolytic Anemia due to"
"614164"	"C0398747"	"Gluthathione peroxidase deficiency"
"138300"	"C1415326"	"GSR gene"
"138300"	"C1841904"	"Glutathione Reductase, Hemolytic Anemia due to Deficiency of, in Red Cells"
"231900"	"C1856399"	"Glutathione Synthetase Deficiency of Erythrocytes, Hemolytic Anemia due to"
"235700"	"C3150343"	"HEMOLYTIC ANEMIA, NONSPHEROCYTIC, DUE TO HEXOKINASE DEFICIENCY"
"171860"	"C1418491"	"PFKL gene"
"615512"	"C1860808"	"Triosephosphate Isomerase Deficiency"
"612300"	"C2676767"	"CD59 Deficiency"
"300908"	"C1851319"	"FAVISM, SUSCEPTIBILITY TO"
"300908"	"C2720289"	"ANEMIA, NONSPHEROCYTIC HEMOLYTIC, DUE TO G6PD DEFICIENCY"
"613470"	"C3150730"	"HEMOLYTIC ANEMIA, NONSPHEROCYTIC, DUE TO GLUCOSE PHOSPHATE ISOMERASE DEFICIENCY"
"267700"	"C0272199"	"Familial Hemophagocytic Lymphocytosis"
"267700"	"C4551514"	"Hemophagocytic Lymphohistiocytosis, Familial, 1"
"603553"	"C1863727"	"HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 2"
"608898"	"C1837174"	"HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 3"
"603552"	"C1863728"	"Hemophagocytic lymphohistiocytosis, familial, 4"
"613101"	"C2751293"	"HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 5"
"306700"	"C0019069"	"Hemophilia A"
"306900"	"C0008533"	"Hemophilia B"
"613730"	"C3151000"	"HEMORRHAGIC DESTRUCTION OF THE BRAIN, SUBEPENDYMAL CALCIFICATION, AND CATARACTS"
"613490"	"C0221757"	"alpha 1-Antitrypsin Deficiency"
"604290"	"C0878682"	"Ceruloplasmin deficiency"
"604290"	"C1858583"	"HEMOSIDEROSIS, SYSTEMIC, DUE TO ACERULOPLASMINEMIA"
"235510"	"C0340834"	"Hennekam lymphangiectasia-lymphedema syndrome"
"235510"	"C4012050"	"HENNEKAM LYMPHANGIECTASIA-LYMPHEDEMA SYNDROME 1"
"616006"	"C4014939"	"HENNEKAM LYMPHANGIECTASIA-LYMPHEDEMA SYNDROME 2"
"618154"	"C4748408"	"HENNEKAM LYMPHANGIECTASIA-LYMPHEDEMA SYNDROME 3"
"142330"	"C1840646"	"Hepatic Adenomas, Familial"
"614025"	"C3151466"	"HEPATIC LIPASE DEFICIENCY (disorder)"
"235550"	"C1856128"	"Hepatic venoocclusive disease with immunodeficiency"
"114550"	"C0206624"	"Hepatoblastoma"
"114550"	"C0345904"	"Malignant neoplasm of liver"
"114550"	"C2239176"	"Liver carcinoma"
"114550"	"C2676033"	"Hepatoblastoma Caused By Somatic Mutation"
"114550"	"C0206624"	"Hepatoblastoma"
"114550"	"C0345904"	"Malignant neoplasm of liver"
"114550"	"C2239176"	"Liver carcinoma"
"114550"	"C2676033"	"Hepatoblastoma Caused By Somatic Mutation"
"114550"	"C0206624"	"Hepatoblastoma"
"114550"	"C0345904"	"Malignant neoplasm of liver"
"114550"	"C2239176"	"Liver carcinoma"
"114550"	"C2676033"	"Hepatoblastoma Caused By Somatic Mutation"
"114550"	"C0206624"	"Hepatoblastoma"
"114550"	"C0345904"	"Malignant neoplasm of liver"
"114550"	"C2239176"	"Liver carcinoma"
"114550"	"C2676033"	"Hepatoblastoma Caused By Somatic Mutation"
"114550"	"C0206624"	"Hepatoblastoma"
"114550"	"C0345904"	"Malignant neoplasm of liver"
"114550"	"C2239176"	"Liver carcinoma"
"114550"	"C2676033"	"Hepatoblastoma Caused By Somatic Mutation"
"114550"	"C0206624"	"Hepatoblastoma"
"114550"	"C0345904"	"Malignant neoplasm of liver"
"114550"	"C2239176"	"Liver carcinoma"
"114550"	"C2676033"	"Hepatoblastoma Caused By Somatic Mutation"
"114550"	"C0206624"	"Hepatoblastoma"
"114550"	"C0345904"	"Malignant neoplasm of liver"
"114550"	"C2239176"	"Liver carcinoma"
"114550"	"C2676033"	"Hepatoblastoma Caused By Somatic Mutation"
"114550"	"C0206624"	"Hepatoblastoma"
"114550"	"C0345904"	"Malignant neoplasm of liver"
"114550"	"C2239176"	"Liver carcinoma"
"114550"	"C2676033"	"Hepatoblastoma Caused By Somatic Mutation"
"114550"	"C0206624"	"Hepatoblastoma"
"114550"	"C0345904"	"Malignant neoplasm of liver"
"114550"	"C2239176"	"Liver carcinoma"
"114550"	"C2676033"	"Hepatoblastoma Caused By Somatic Mutation"
"600361"	"C0751602"	"Hereditary Autosomal Dominant Spastic Paraplegia"
"600361"	"C4721916"	"HMSN Type V"
"601152"	"C0393807"	"Hereditary motor and sensory neuropathy with optic atrophy (disorder)"
"604484"	"C1858338"	"Neuropathy, hereditary motor and sensory, Okinawa type"
"606071"	"C1853710"	"HEREDITARY MOTOR AND SENSORY NEUROPATHY, TYPE IIC (disorder)"
"141749"	"C0271985"	"Delta-Beta Thalassemia"
"141749"	"C1841621"	"FETAL HEMOGLOBIN QUANTITATIVE TRAIT LOCUS 1"
"203300"	"C2931875"	"Albinism with hemorrhagic diathesis and pigmented reticuloendothelial cells"
"608233"	"C1842362"	"HERMANSKY-PUDLAK SYNDROME 2"
"614072"	"C3888001"	"HERMANSKY-PUDLAK SYNDROME 3"
"614073"	"C3484357"	"HERMANSKY-PUDLAK SYNDROME 4"
"614074"	"C3888004"	"HERMANSKY-PUDLAK SYNDROME 5"
"614075"	"C3888007"	"HERMANSKY-PUDLAK SYNDROME 6"
"614076"	"C3279756"	"HERMANSKY-PUDLAK SYNDROME 7"
"614077"	"C3888026"	"HERMANSKY-PUDLAK SYNDROME 8"
"142340"	"C0235833"	"Congenital diaphragmatic hernia"
"142340"	"C1840643"	"DIAPHRAGMATIC HERNIA 1"
"142340"	"C1840644"	"Diaphragm, Complete Agenesis Of"
"222400"	"C1857284"	"Diaphragmatic Hernia 2"
"300265"	"C1421583"	"ZIC3 gene"
"300265"	"C1844020"	"HETEROTAXY, VISCERAL, 1, X-LINKED"
"300265"	"C3151867"	"CONGENITAL HEART DEFECTS, MULTIPLE TYPES, 1, X-LINKED"
"300265"	"C4016468"	"VACTERL ASSOCIATION, X-LINKED"
"605376"	"C1415817"	"HETEROTAXY, VISCERAL, 2, AUTOSOMAL"
"613751"	"C3151057"	"HETEROTAXY, VISCERAL, 4, AUTOSOMAL"
"270100"	"C0037221"	"Situs Inversus"
"270100"	"C3495537"	"Heterotaxy, Visceral, 5, Autosomal"
"614779"	"C3553676"	"HETEROTAXY, VISCERAL, 6, AUTOSOMAL"
"616749"	"C4225217"	"HETEROTAXY, VISCERAL, 7, AUTOSOMAL"
"617205"	"C4310668"	"HETEROTAXY, VISCERAL, 8, AUTOSOMAL"
"300049"	"C1845235"	"Heterotopia, Periventricular, Ehlers-Danlos Variant"
"300049"	"C1848213"	"Periventricular Heterotopia, X-Linked"
"300049"	"C1848214"	"Heterotopia, Periventricular Nodular, with Frontometaphyseal Dysplasia"
"300049"	"C4551969"	"Bilateral Periventricular Nodular Heterotopia"
"605201"	"C3551749"	"HIGH DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 14"
"612160"	"C1266127"	"Histiocytoma, Angiomatoid Fibrous"
"602782"	"C1864445"	"Histiocytosis with joint contractures and sensorineural deafness"
"253270"	"C0268581"	"Holocarboxylase Synthetase Deficiency"
"236100"	"C0078982"	"Arhinencephaly"
"236100"	"C0079541"	"Holoprosencephaly"
"236100"	"C0266667"	"Cyclocephaly"
"236100"	"C0431363"	"Alobar Holoprosencephaly"
"614226"	"C3280215"	"HOLOPROSENCEPHALY 11"
"157170"	"C1834877"	"HOLOPROSENCEPHALY 2 (disorder)"
"142945"	"C1840529"	"HOLOPROSENCEPHALY 3"
"142946"	"C1840528"	"HOLOPROSENCEPHALY 4 (disorder)"
"609637"	"C1864827"	"HOLOPROSENCEPHALY 5"
"605934"	"C1853830"	"Holoprosencephaly 6"
"610828"	"C1835820"	"HOLOPROSENCEPHALY 7"
"609408"	"C1836254"	"Holoprosencephaly 8"
"610829"	"C1835819"	"PITUITARY ANOMALIES WITH HOLOPROSENCEPHALY-LIKE FEATURES (disorder)"
"142900"	"C0265264"	"Holt-Oram syndrome"
"600008"	"C1417748"	"NNMT gene"
"607657"	"C0220993"	"Cystathioninuria"
"607657"	"C1413792"	"CTH gene"
"607657"	"C4017108"	"HOMOCYSTEINE, TOTAL PLASMA, ELEVATED"
"236250"	"C1856058"	"HOMOCYSTINURIA DUE TO DEFICIENCY OF N(5,10)-METHYLENETETRAHYDROFOLATE REDUCTASE ACTIVITY"
"236250"	"C1856059"	"Mthfr Deficiency, Thermolabile Type"
"236200"	"C0751202"	"Cystathionine beta-Synthase Deficiency Disease"
"236200"	"C3150344"	"HYPERHOMOCYSTEINEMIA, THROMBOTIC, CBS-RELATED"
"277410"	"C1848552"	"Methylmalonic Aciduria and Homocystinuria, CblD Type"
"277410"	"C1848553"	"Homocystinuria, CblD Type, Variant 1"
"277410"	"C1848554"	"Methylmalonic Aciduria, CblD Type, Variant 2"
"236270"	"C1856057"	"Homocystinuria-Megaloblastic Anemia due to Defect in Cobalamin Metabolism, CblE Complementation Type"
"250940"	"C1855128"	"Methylcobalamin Deficiency, CblG Type"
"143100"	"C0020179"	"Huntington Disease"
"603218"	"C1864112"	"HUNTINGTON DISEASE-LIKE 1"
"606438"	"C1847987"	"HUNTINGTON DISEASE-LIKE 2"
"604802"	"C1858114"	"HUNTINGTON DISEASE-LIKE 3 (disorder)"
"181600"	"C0406767"	"Keratoderma with scleroatrophy of the extremities"
"176670"	"C0033300"	"Progeria"
"176670"	"C2750285"	"Progeria Syndrome, Childhood-Onset"
"228600"	"C2745948"	"Hyalinosis, Systemic"
"231090"	"C0678213"	"Complete hydatidiform mole"
"231090"	"C2931618"	"Gestational trophoblastic disease"
"231090"	"C3463897"	"HYDATIDIFORM MOLE, RECURRENT, 1"
"614293"	"C3280352"	"HYDATIDIFORM MOLE, RECURRENT, 2"
"300215"	"C1846171"	"Lissencephaly, X-Linked, 2"
"300215"	"C1846172"	"Hydranencephaly and Abnormal Genitalia"
"307000"	"C0265216"	"X-linked hydrocephalus syndrome"
"307000"	"C1844006"	"Hydrocephalus, X-Linked, with Congenital Idiopathic Intestinal Pseudoobstruction"
"307000"	"C0265216"	"X-linked hydrocephalus syndrome"
"307000"	"C1844006"	"Hydrocephalus, X-Linked, with Congenital Idiopathic Intestinal Pseudoobstruction"
"307000"	"C0265216"	"X-linked hydrocephalus syndrome"
"307000"	"C1844006"	"Hydrocephalus, X-Linked, with Congenital Idiopathic Intestinal Pseudoobstruction"
"236600"	"C1531647"	"Cerebral ventriculomegaly"
"236600"	"C3887608"	"HYDROCEPHALUS, NONSYNDROMIC, AUTOSOMAL RECESSIVE 1"
"615219"	"C3554691"	"HYDROCEPHALUS, CONGENITAL, 2, WITH OR WITHOUT BRAIN OR EYE ANOMALIES"
"617967"	"C4747885"	"HYDROCEPHALUS, CONGENITAL, 3, WITH BRAIN ANOMALIES"
"236680"	"C1856016"	"HYDROLETHALUS SYNDROME 1"
"260920"	"C0398691"	"Hyperimmunoglobulinemia D"
"618282"	"C4748969"	"HYPER-IgE RECURRENT INFECTION SYNDROME 3, AUTOSOMAL RECESSIVE"
"147060"	"C2936739"	"Hyper-Immunoglobulin E Syndrome, Autosomal Dominant"
"147060"	"C4721531"	"HYPER-IgE RECURRENT INFECTION SYNDROME 1, AUTOSOMAL DOMINANT"
"243700"	"C1968689"	"Hyper-Immunoglobulin E Syndrome, Autosomal Recessive"
"243700"	"C4722305"	"HYPER-IgE RECURRENT INFECTION SYNDROME 2, AUTOSOMAL RECESSIVE"
"605635"	"C1854107"	"Hyperaldosteronism, Familial, Type II"
"613677"	"C3150933"	"HYPERALDOSTERONISM, FAMILIAL, TYPE III"
"617027"	"C4310756"	"HYPERALDOSTERONISM, FAMILIAL, TYPE IV"
"143470"	"C3149462"	"HYPERALPHALIPOPROTEINEMIA 1"
"143470"	"C3149463"	"HIGH DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 10"
"615751"	"C3810404"	"CARBONIC ANHYDRASE VA DEFICIENCY, HYPERAMMONEMIA DUE TO"
"201910"	"C1859995"	"Hyperandrogenism, Nonclassic Type, due to 21-Hydroxylase Deficiency"
"201910"	"C2936858"	"Congenital adrenal hyperplasia due to 21 hydroxylase deficiency"
"237450"	"C0220991"	"Rotor Syndrome"
"237450"	"C0220991"	"Rotor Syndrome"
"237900"	"C0270210"	"Lucey-Driscoll syndrome (disorder)"
"237900"	"C0270215"	"Neonatal jaundice due to delayed conjugation from breast milk inhibitor"
"614156"	"C3279964"	"Hyperbiliverdinemia"
"143880"	"C0268080"	"Hypercalcemia, Idiopathic, of Infancy"
"143880"	"C4310232"	"Hypercalcemia, Infantile, 1"
"616963"	"C4310473"	"Hypercalcemia, infantile, 2"
"607258"	"C1846573"	"HYPERCALCIURIA, ABSORPTIVE, 1 (disorder)"
"143860"	"C1840437"	"Isolated hyperchlorhidrosis"
"607748"	"C1843139"	"Hypercholanemia, Familial"
"607748"	"C1843139"	"Hypercholanemia, Familial"
"143890"	"C0745103"	"Hyperlipoproteinemia Type IIa"
"143890"	"C3276941"	"LOW DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 2"
"144010"	"C1704417"	"Hyperlipoproteinemia Type IIb"
"144010"	"C3888316"	"Hypercholesterolemia, familial, due to ligand-defective apolipoprotein B"
"603776"	"C1863551"	"HYPERCHOLESTEROLEMIA, AUTOSOMAL DOMINANT, 3"
"603776"	"C3276239"	"LOW DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 1"
"603813"	"C1863512"	"HYPERCHOLESTEROLEMIA, AUTOSOMAL RECESSIVE"
"144650"	"C0020481"	"Hyperlipoproteinemia Type V"
"144650"	"C3489395"	"Hyperchylomicronemia With Hyperprebetalipoproteinemia, Familial"
"149400"	"C1835614"	"Hereditary Hyperexplexia"
"149400"	"C4551954"	"HYPEREKPLEXIA 1"
"614619"	"C3553291"	"HYPEREKPLEXIA 2"
"614618"	"C3553288"	"HYPEREKPLEXIA 3"
"618011"	"C4693933"	"HYPEREKPLEXIA 4"
"607685"	"C0206141"	"Idiopathic Hypereosinophilic Syndrome"
"600886"	"C1833213"	"Hyperferritinemia, hereditary, with congenital cataracts"
"612348"	"C2676721"	"Thrombophilia, Familial, Due To Decreased Release Of Tissue Plasminogen Activator"
"612348"	"C2676722"	"Hyperfibrinolysis, Familial, Due To Increased Release Of Tissue Plasminogen Activator"
"614462"	"C3280887"	"HYPERGLYCINEMIA, LACTIC ACIDOSIS, AND SEIZURES"
"138500"	"C0543541"	"HYPERGLYCINURIA (disorder)"
"138500"	"C0543541"	"HYPERGLYCINURIA (disorder)"
"138500"	"C0543541"	"HYPERGLYCINURIA (disorder)"
"144110"	"C1274743"	"Hyperhidrosis Palmaris Et Plantaris"
"256450"	"C0027773"	"Nesidioblastosis"
"256450"	"C2931832"	"Hyperinsulinemic hypoglycemia, familial, 1"
"256450"	"C3888018"	"Congenital Hyperinsulinism"
"601820"	"C0027773"	"Nesidioblastosis"
"601820"	"C2931833"	"Hyperinsulinemic hypoglycemia, familial, 2"
"601820"	"C3888018"	"Congenital Hyperinsulinism"
"602485"	"C1865290"	"Hyperinsulinemic hypoglycemia, familial, 3"
"609975"	"C1864948"	"Hyperinsulinemic Hypoglycemia, Familial, 4"
"609968"	"C1864952"	"Hyperinsulinemic Hypoglycemia, Familial, 5"
"610021"	"C1864902"	"Hyperinsulinemic hypoglycemia, familial, 7"
"606762"	"C1847555"	"Hyperinsulinemic hypoglycemia, familial, 6"
"170500"	"C0238357"	"Hyperkalemic periodic paralysis"
"170500"	"C1868433"	"Normokalemic Periodic Paralysis, Potassium-Sensitive"
"116860"	"C1366911"	"Cerebral Cavernous Malformations 1"
"116860"	"C1861785"	"Cavernous Malformations of CNS and Retina"
"116860"	"C1861786"	"Hyperkeratotic Cutaneous Capillary-Venous Malformations Associated With Cerebral Capillary Malformations"
"116860"	"C2919945"	"Cavernous Hemangioma of Brain"
"604499"	"C1858308"	"Hyperlipidemia, Combined, 2"
"615947"	"C4014767"	"HYPERLIPOPROTEINEMIA, TYPE ID"
"617347"	"C0020479"	"Hyperlipoproteinemia Type III"
