"MESH_ID"	"UMLS_CUI"	"UMLS_NAME"
"C567595"	"C2749137"	"Retinitis Pigmentosa, X-Linked, And Sinorespiratory Infections, With Or Without Deafness"
"C537200"	"C1843891"	"SPINOCEREBELLAR ATAXIA 21"
"C537201"	"C1853250"	"SPINOCEREBELLAR ATAXIA 23"
"C537202"	"C1837518"	"Spinocerebellar ataxia 25"
"C537203"	"C1836395"	"SPINOCEREBELLAR ATAXIA 26"
"C537204"	"C1836383"	"SPINOCEREBELLAR ATAXIA 27"
"C537250"	"C1863727"	"HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 2"
"C537251"	"C1837174"	"HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 3"
"C567596"	"C2749175"	"Mineralocorticoid Deficiency, Isolated"
"C567588"	"C2749050"	"Corneal Dystrophy, Lisch Epithelial"
"C567587"	"C2749049"	"Corneal Dystrophy, Endothelial, X-Linked"
"C537279"	"C1836123"	"Goldberg-Shprintzen megacolon syndrome"
"C537284"	"C1856274"	"GOMBO syndrome"
"C537291"	"C1865639"	"Gracile bone dysplasia"
"C537293"	"C1841835"	"Grant syndrome"
"C537307"	"C1837454"	"SPINOCEREBELLAR ATAXIA 8"
"C537309"	"C1849094"	"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 3"
"C566319"	"C1863307"	"Acropectorovertebral Dysplasia, F-Form"
"C563451"	"C1833382"	"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE IV (disorder)"
"C566367"	"C1863767"	"Light Fixation Seizure Syndrome"
"C566662"	"C1866739"	"Split-Hand With Obstructive Uropathy, Spina Bifida, And Diaphragmatic Defects"
"C564838"	"C1849398"	"Retinopathy, Pericentral Pigmentary, Autosomal Recessive"
"C564840"	"C1849400"	"Retinitis Pigmentosa, Late-Adult Onset"
"C564842"	"C1849405"	"Retinitis Pigmentosa Inversa with Deafness"
"C564841"	"C1849401"	"Retinitis Pigmentosa, Deafness, Mental Retardation, and Hypogonadism"
"C564844"	"C1849407"	"Retinal Dystrophy, Reticular Pigmentary, of Posterior Pole"
"C535638"	"C2930961"	"Frenkel Russe syndrome"
"C538364"	"C2931831"	"MacKay Shek Carr syndrome"
"C564847"	"C1849416"	"Retinal Degeneration and Epilepsy"
"C564848"	"C1849430"	"Respiratory Underresponsiveness to Hypoxia and Hypercapnia"
"C566504"	"C1865018"	"Short QT Syndrome 3"
"C564854"	"C1849450"	"Reese Retinal Dysplasia"
"C566505"	"C1865019"	"SHORT QT SYNDROME 2 (disorder)"
"C567206"	"C2675210"	"CONE-ROD DYSTROPHY 12 (disorder)"
"C567211"	"C2675228"	"CILIARY DYSKINESIA, PRIMARY, 12"
"C567212"	"C2675229"	"CILIARY DYSKINESIA, PRIMARY, 11"
"C567213"	"C2675235"	"Deafness, Autosomal Recessive 1b"
"C567214"	"C2675236"	"Deafness, Autosomal Dominant 2B"
"C567215"	"C2675237"	"Deafness, Autosomal Dominant 3B"
"C567216"	"C2675238"	"DEAFNESS, AUTOSOMAL DOMINANT 59 (disorder)"
"C567233"	"C2675472"	"Diabetes Mellitus, Insulin-Dependent, 23"
"C567237"	"C2675484"	"Aneurysm, Intracranial Berry, 10"
"C567277"	"C2675750"	"DEAFNESS, AUTOSOMAL DOMINANT 3A (disorder)"
"C567284"	"C2675864"	"DIABETES MELLITUS, INSULIN-DEPENDENT, 22 (disorder)"
"C567285"	"C2675865"	"DIABETES MELLITUS, INSULIN-DEPENDENT, 21 (disorder)"
"C567286"	"C2675866"	"DIABETES MELLITUS, INSULIN-DEPENDENT, 20 (disorder)"
"C567287"	"C2675867"	"CILIARY DYSKINESIA, PRIMARY, 10"
"C567371"	"C2677078"	"Generalized Epilepsy With Febrile Seizures Plus, Type 6"
"C567407"	"C2677338"	"Cardiomyopathy, Dilated, 1AA"
"C567433"	"C2677586"	"Spastic Paraplegia 39, Autosomal Recessive"
"C567441"	"C2677637"	"Deafness, Autosomal Dominant 2A"
"C567450"	"C2677774"	"Age-Related Macular Degeneration type 11"
"C567452"	"C2677787"	"Lymphedema, Hereditary, IB"
"C567466"	"C2677903"	"Mental Retardation And Microcephaly With Pontine And Cerebellar Hypoplasia"
"C563177"	"C1260386"	"Glucocorticoid-remediable aldosteronism"
"C563184"	"C1271398"	"Pigment dispersion syndrome (disorder)"
"C536364"	"C1275084"	"Angioma hereditary neurocutaneous"
"C566082"	"C1861284"	"Immunodeficiency due to Defect in CD3-Epsilon"
"C563346"	"C1832443"	"Martinez-Frias Syndrome"
"C566083"	"C1861297"	"Immunodeficiency due to Defect in CD3-Gamma"
"C566084"	"C1861301"	"Syringomyelia, Isolated"
"C566087"	"C1861304"	"Synovial Chondromatosis, Familial, with Dwarfism"
"C563203"	"C1290511"	"Anodontia of Permanent Dentition"
"C566098"	"C1861391"	"Symphalangism with Multiple Anomalies of Hands and Feet"
"C566104"	"C1861447"	"Striae Distensae, Familial"
"C566117"	"C1861513"	"Cluster Headache, Familial"
"C566124"	"C1861558"	"Choroidal Osteoma, Bilateral"
"C566126"	"C1861560"	"Chylomicronemia, Familial, due to Circulating Inhibitor of Lipoprotein Lipase"
"C566127"	"C1861569"	"Choreoathetosis, Familial Inverted"
"C535552"	"C2930928"	"Abdominal chemodectomas with cutaneous angiolipomas"
"C562993"	"C0457014"	"Book Syndrome"
"C563708"	"C1836076"	"Amyotrophic Lateral Sclerosis, Chmp2B-Related"
"C563772"	"C1836584"	"Spondyloepiphyseal Dysplasia Tarda, Autosomal Recessive, Leroy-Spranger Type"
"C563716"	"C1836133"	"Muscular Dystrophy, Congenital, Merosin-Positive"
"C563755"	"C1836482"	"Li-Fraumeni Syndrome 2"
"C563086"	"C0796056"	"Ataxia-Microcephaly-Cataract Syndrome"
"C563717"	"C1836148"	"Supranuclear Palsy, Progressive, 2"
"C563714"	"C1836122"	"SARCOIDOSIS, EARLY-ONSET"
"C567739"	"C1851102"	"Fibrosis Of Extraocular Muscles, Congenital, 1"
"C567739"	"C2751105"	"FIBROSIS OF EXTRAOCULAR MUSCLES, CONGENITAL, 3B (disorder)"
"C563713"	"C1836119"	"Nephropathy, Progressive, with Deafness"
"C563712"	"C3501898"	"Noncompaction of Left Ventricular Myocardium, Familial Isolated, Autosomal Dominant 2"
"C535777"	"C2931018"	"Split hand foot deformity"
"C564857"	"C1849471"	"Radiculoneuropathy, Fatal Neonatal"
"C564862"	"C1849552"	"Pulmonary Hypertension, Primary, Autosomal Recessive"
"C564864"	"C1849648"	"Pseudouridinuria and Mental Defect"
"C566506"	"C1865020"	"Short QT Syndrome 1"
"C566520"	"C1865181"	"Mandibulofacial Dysostosis with Macroblepharon and Macrostomia"
"C563923"	"C1837974"	"Corneal Dystrophy, Lattice Type IIIA"
"C564876"	"C1849720"	"Polyhydramnios, Chronic Idiopathic"
"C564877"	"C1849721"	"Polysaccharide, Storage of Unusual"
"C564879"	"C3501921"	"Polyneuropathy, Mixed, of Early Onset"
"C566525"	"C1865204"	"Microcephaly, Macrotia, And Mental Retardation"
"C563668"	"C1835852"	"Alopecia-Mental Retardation Syndrome 2"
"C563663"	"C1835829"	"Immunodeficiency due to Defect in MAPBP-Interacting Protein"
"C563662"	"C1835828"	"Invasive Pneumococcal Disease, Recurrent Isolated, 1"
"C566526"	"C1865208"	"Anal Atresia, Hypospadias, and Penoscrotal Inversion"
"C537456"	"C1845366"	"Mental retardation, X-linked, with cerebellar hypoplasia and distinctive facial appearance"
"C566529"	"C1865267"	"Arterial Occlusive Disease, Progressive, with Hypertension, Heart Defects, Bone Fragility, and Brachysyndactyly"
"C566543"	"C1865360"	"Creases, Infra-Auricular Cutaneous, with Tall Stature and Advanced Bone Age"
"C537471"	"C1834876"	"Midphalangeal hair"
"C566112"	"C1861456"	"Stiff Skin Syndrome"
"C537474"	"C1843691"	"Minicore myopathy, antenatal onset, with arthrogryposis"
"C537476"	"C1855033"	"Mitochondrial myopathy with lactic acidosis"
"C566123"	"C1861556"	"Cirrhosis, Familial"
"C566125"	"C1861559"	"CHROMATE RESISTANCE (disorder)"
"C537485"	"C1854467"	"Spastic paraplegia 13, autosomal dominant"
"C566160"	"C1861830"	"Cataract, Floriform"
"C537497"	"C1860471"	"Stoll Alembik Dott syndrome"
"C566544"	"C1865361"	"SHORT STATURE, AUDITORY CANAL ATRESIA, MANDIBULAR HYPOPLASIA, SKELETAL ABNORMALITIES"
"C566307"	"C1863199"	"Alacrima, Congenital"
"C537526"	"C0406767"	"Keratoderma with scleroatrophy of the extremities"
"C566560"	"C1865645"	"Sensorineural Hearing Loss, Retinal Pigment Epithelium Lesions, Discolored Teeth"
"C562443"	"C0220765"	"Weaver-Like Syndrome"
"C562481"	"C0263334"	"Urticaria, Aquagenic"
"C566563"	"C1865699"	"Progeroid Facial Appearance with Hand Anomalies"
"C566565"	"C1865780"	"Ventriculomegaly With Defects Of The Radius And Kidney"
"C566907"	"C1969024"	"CARDIOMYOPATHY, DILATED, 1X"
"C567485"	"C2678223"	"Mental Retardation, X-Linked, With Panhypopituitarism"
"C566296"	"C3160720"	"Cardiomyopathy, Dilated, 1u"
"C567486"	"C2678266"	"Hypercarotenemia And Vitamin A Deficiency, Autosomal Recessive"
"C565824"	"C1858763"	"Cardiomyopathy, Dilated, 1g"
"C535343"	"C1854311"	"Cataract, posterior polar, 3"
"C567489"	"C2678338"	"SPHEROCYTOSIS, TYPE 3 (disorder)"
"C566157"	"C1861827"	"Cataract, Nuclear Diffuse Nonprogressive"
"C567434"	"C2677587"	"Cataract, Juvenile, With Microcornea And Glucosuria"
"C566161"	"C1861831"	"Cataract, Crystalline Coralliform"
"C566955"	"C1969644"	"Cataract, Cortical, Juvenile-Onset"
"C566909"	"C1969032"	"Cataract, Autosomal Dominant, Multiple Types 1"
"C538281"	"C1859315"	"Cataract and congenital ichthyosis"
"C538280"	"C1859317"	"Cataract and cardiomyopathy"
"C566280"	"C1862867"	"Aniridia, Microcornea, And Spontaneously Reabsorbed Cataract"
"C567491"	"C2678367"	"Renal Tubular Dysgenesis With Choanal Atresia And Athelia"
"C567203"	"C2675204"	"Polyneuropathy, Hearing Loss, Ataxia, Retinitis Pigmentosa, And Cataract"
"C567492"	"C2678408"	"PITUITARY HORMONE DEFICIENCY, COMBINED, 4"
"C536352"	"C2674009"	"Microcornea, Rod-Cone Dystrophy, Cataract, And Posterior Staphyloma"
"C536352"	"C3888099"	"Autosomal dominant vitreoretinochoroidopathy"
"C567494"	"C2678416"	"Hyperphenylalaninemia, Non-Pku Mild"
"C567504"	"C2678473"	"CILIARY DYSKINESIA, PRIMARY, 7 (disorder)"
"C567504"	"C4552030"	"Ciliary Dyskinesia, Primary, 7, With Or Without Situs Inversus"
"C565490"	"C1855885"	"Hypertrophic Neuropathy And Cataract"
"C566340"	"C3151147"	"Bile Acid Synthesis Defect, Congenital, 3"
"C565866"	"C1859299"	"Cerebelloparenchymal Disorder II"
"C565723"	"C1857844"	"Williams-Beuren Region Duplication Syndrome"
"C566857"	"C1876161"	"CEROID LIPOFUSCINOSIS, NEURONAL, 2"
"C566627"	"C1866282"	"CEROID LIPOFUSCINOSIS, NEURONAL, 6"
"C536471"	"C1842466"	"Uniparental disomy, paternal, chromosome 14"
"C566764"	"C1867859"	"Prader-Willi-Like Syndrome Associated With Chromosome 6"
"C567184"	"C2674949"	"Chromosome 3q29 Deletion Syndrome"
"C567289"	"C2675875"	"Chromosome 2p16.1-P15 Deletion Syndrome"
"C567350"	"C2676739"	"Chromosome 2q32-Q33 Deletion Syndrome"
"C567344"	"C2676724"	"Chromosome 2q31.2 Deletion Syndrome"
"C567511"	"C2678480"	"Chromosome 22q11.2 Deletion Syndrome, Distal"
"C567346"	"C2676727"	"Chromosome 1q43-Q44 Deletion Syndrome"
"C567290"	"C2675891"	"Chromosome 1q21.1 Duplication Syndrome"
"C567182"	"C2674937"	"Chromosome 10q26 Deletion Syndrome"
"C567516"	"C2678486"	"Temple-Baraitser Syndrome"
"C537441"	"C1866427"	"Arthrogryposis and ectodermal dysplasia"
"C536450"	"C0795910"	"COWCHOCK SYNDROME"
"C563790"	"C1836743"	"AUDITORY NEUROPATHY, AUTOSOMAL DOMINANT, 1"
"C537320"	"C1859439"	"Microcephalic osteodysplastic primordial dwarfism, type 3"
"C563400"	"C1832845"	"USHER SYNDROME, TYPE ID"
"C563402"	"C1832858"	"Ichthyosis-Mental Retardation Syndrome with Large Keratohyalin Granules in the Skin"
"C563408"	"C1832926"	"EPIDERMOLYSIS BULLOSA SIMPLEX, AUTOSOMAL RECESSIVE (disorder)"
"C563413"	"C1832948"	"Hydrocephalus, Skeletal Anomalies, and Mental Disturbance"
"C563424"	"C1833102"	"DIABETES MELLITUS, PERMANENT NEONATAL, WITH NEUROLOGIC FEATURES"
"C563429"	"C3501900"	"Agonadism, XY, with Mental Retardation, Short Stature, Retarded Bone Age, and Multiple Extragenital Malformations"
"C563430"	"C1833163"	"Enamel Hypoplasia, Cataracts, and Aqueductal Stenosis"
"C563436"	"C1833236"	"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 6 (disorder)"
"C563439"	"C1833268"	"ENURESIS, NOCTURNAL, 2 (disorder)"
"C563440"	"C1833275"	"Severe Combined Immunodeficiency, Autosomal Recessive, T Cell-Negative, B Cell-Positive, NK Cell-Negative"
"C537365"	"C1839989"	"Ichthyosis and male hypogonadism"
"C537370"	"C1859259"	"Muller Barth Menger syndrome"
"C537380"	"C1832708"	"MULTIPLE SYNOSTOSES SYNDROME 2"
"C562746"	"C0339512"	"Bull's eye macular dystrophy"
"C537395"	"C1863843"	"Neuronal intranuclear inclusion disease"
"C537398"	"C1849811"	"Pili torti developmental delay neurological abnormalities"
"C537405"	"C1864652"	"Growth and mental retardation, mandibulofacial dysostosis, microcephaly, and cleft palate"
"C537406"	"C1850168"	"Bruck syndrome 1"
"C537407"	"C1836602"	"Bruck syndrome 2"
"C537418"	"C0796095"	"Opitz trigonocephaly syndrome"
"C537419"	"C0796232"	"Bohring syndrome"
"C537427"	"C0342280"	"AREDYLD Syndrome"
"C537443"	"C1333989"	"Familial meningioma"
"C537447"	"C1855303"	"Mental retardation syndrome, Belgian type"
"C537448"	"C1848439"	"Mental retardation Wolff type"
"C537452"	"C1836202"	"Mental retardation, keratoconus, febrile seizures, and sinoatrial block"
"C537454"	"C0796220"	"MENTAL RETARDATION, X-LINKED 14"
"C562757"	"C0340038"	"Ciliary Discoordination Due To Random Ciliary Orientation"
"C567127"	"C2673648"	"Hypomagnesemia 4, Renal"
"C563233"	"C1327919"	"Myelocerebellar Disorder"
"C563239"	"C1387721"	"Aneurysm Of Interventricular Septum"
"C562733"	"C0311338"	"Fundus Albipunctatus"
"C562733"	"C1405854"	"Retinitis punctata albescens (disorder)"
"C563247"	"C1442927"	"Muscular Dystrophy, Cardiac Type"
"C566665"	"C1866742"	"Split-Hand And Split-Foot With Hypodontia"
"C537288"	"C0220666"	"ARTHROGRYPOSIS MULTIPLEX CONGENITA, DISTAL, TYPE IIA"
"C536017"	"C0220685"	"Achondrogenesis type 2"
"C535332"	"C0220686"	"Aase Smith syndrome"
"C537392"	"C0220695"	"Neurofibromatosis, type 4, of Riccardi"
"C536687"	"C0265210"	"Weaver syndrome"
"C535857"	"C0265226"	"Hecht syndrome (disorder)"
"C564653"	"C1847360"	"PARKINSON DISEASE 10"
"C564634"	"C1846922"	"DEAFNESS, AUTOSOMAL DOMINANT 21 (disorder)"
"C564633"	"C1846896"	"Deafness, Autosomal Recessive 22"
"C564675"	"C1847626"	"Deafness, Autosomal Dominant 36"
"C564702"	"C1847896"	"Charcot-Marie-Tooth Disease, Dominant Intermediate A"
"C564706"	"C1847972"	"DEAFNESS, AUTOSOMAL DOMINANT 30 (disorder)"
"C564741"	"C1848534"	"VITAMIN K-DEPENDENT CLOTTING FACTORS, COMBINED DEFICIENCY OF, 1"
"C565204"	"C3496588"	"Parkinson Disease 13"
"C565207"	"C1853223"	"Deafness, Autosomal Recessive 67"
"C565211"	"C1853248"	"DEAFNESS, AUTOSOMAL RECESSIVE 65"
"C565218"	"C1853276"	"Deafness, Autosomal Recessive 28"
"C565239"	"C1853451"	"DEAFNESS, AUTOSOMAL DOMINANT 24 (disorder)"
"C566137"	"C1861673"	"Charcot-Marie-Tooth Disease, Guadalajara Neuronal Type"
"C566142"	"C1861695"	"Cervical Hypertrichosis with Underlying Kyphoscoliosis"
"C566146"	"C1861736"	"SPINOCEREBELLAR ATAXIA 31 (disorder)"
"C566147"	"C1861751"	"Minicore Myopathy, Moderate, with Hand Involvement"
"C566147"	"C1861752"	"Multicore Myopathy, Moderate, with Hand Involvement"
"C566147"	"C1861753"	"Multiminicore Disease, Moderate, with Hand Involvement"
"C566168"	"C1861861"	"CARDIOMYOPATHY, FAMILIAL RESTRICTIVE, 1 (disorder)"
"C566172"	"C1861884"	"Familial Sudden Death"
"C566175"	"C1861897"	"Carabelli Anomaly of Maxillary Molar Teeth"
"C566179"	"C1861915"	"Cancer, Familial, with In Vitro Radioresistance"
"C566180"	"C1861964"	"Callosities, Hereditary Painful"
"C536236"	"C1862259"	"Blepharoptosis myopia ectopia lentis"
"C566210"	"C1862196"	"Rh-Null Disease, Amorph Type"
"C537101"	"C2931421"	"Brachytelephalangy characteristic facies Kallmann"
"C566188"	"C1862071"	"Branchial Myoclonus with Spastic Paraparesis and Cerebellar Ataxia"
"C566187"	"C1862005"	"Epidermolytic Hyperkeratosis, Late-Onset"
"C566817"	"C1868576"	"Paroxysmal Tonic Upgaze, Benign Childhood, With Ataxia"
"C567207"	"C2675211"	"EPISODIC ATAXIA, TYPE 6 (disorder)"
"C566601"	"C1866039"	"EPISODIC ATAXIA, TYPE 5"
"C566865"	"C1876175"	"Ataxia-Telangiectasia Variant"
"C566984"	"C1970011"	"CHARCOT-MARIE-TOOTH DISEASE, TYPE 4J"
"C566993"	"C1970107"	"ATAXIA, SPASTIC, 1, AUTOSOMAL DOMINANT"
"C566956"	"C1969645"	"Ataxia, Spastic, 3, Autosomal Recessive"
"C567369"	"C3501907"	"Retinitis Pigmentosa, Late-Onset Dominant"
"C566716"	"C1867300"	"RETINITIS PIGMENTOSA 9"
"C566624"	"C1866257"	"Peroxisome Biogenesis Disorder, Complementation Group K"
"C566626"	"C1866260"	"Peroxisome Biogenesis Disorder, Complementation Group H"
"C566406"	"C1864172"	"Peroxisome Biogenesis Disorder, Complementation Group G"
"C566569"	"C1865804"	"Peroxisome Biogenesis Disorder, Complementation Group E"
"C566388"	"C1863999"	"Peroxisome Biogenesis Disorder, Complementation Group D"
"C566422"	"C1864399"	"Peroxisome Biogenesis Disorder, Complementation Group 7"
"C566387"	"C1863998"	"Peroxisome Biogenesis Disorder, Complementation Group 9"
"C565553"	"C1856476"	"Gaucher Disease, Type Iiic"
"C566222"	"C1862262"	"Bpes With Ovarian Failure"
"C566222"	"C1862263"	"Bpes Without Ovarian Failure"
"C566222"	"C1862264"	"Bpes With Duane Retraction Syndrome"
"C566222"	"C1970106"	"Bpes, Type I, Autosomal Recessive"
"C565555"	"C1856492"	"Gaucher Disease, Type IIIb"
"C565554"	"C1856491"	"Gaucher Disease, Type IIIa"
"C565556"	"C1856493"	"Gaucher Disease, Norrbottnian Type"
"C567109"	"C2673480"	"Hypergonadotropic Hypogonadism And Partial Alopecia"
"C567317"	"C2676272"	"Alopecia, Androgenetic, 3"
"C567473"	"C2678038"	"Alopecia, Androgenetic, 2"
"C565418"	"C1855396"	"alpha-Mannosidosis, Type II"
"C535972"	"C2936783"	"Colorectal cancer, hereditary nonpolyposis, type 1"
"C564570"	"C1846242"	"Alport Syndrome, Mental Retardation, Midface Hypoplasia, and Elliptocytosis"
"C565101"	"C1852093"	"Maturity-Onset Diabetes of the Young, Type 1"
"C536102"	"C1850746"	"Myopathy, congenital nonprogressive with Moebius and Robin sequences"
"C536051"	"C1850155"	"TORG-WINCHESTER SYNDROME"
"C567313"	"C2676243"	"Leukodystrophy, Hypomyelinating, with Hypodontia and Hypogonadotropic Hypogonadism"
"C565393"	"C1855126"	"3-Methylglutaconic Aciduria Type IV"
"C565775"	"C1858378"	"Arrhythmogenic Right Ventricular Dysplasia, Familial, 6"
"C567385"	"C2677102"	"Chromosome 10q23 Deletion Syndrome"
"C564755"	"C1848638"	"USHER SYNDROME, TYPE IB (disorder)"
"C564734"	"C1848413"	"Trichothiodystrophy, Type 1"
"C566668"	"C1866746"	"Spinocerebellar Atrophy With Pupillary Paralysis"
"C566625"	"C1866259"	"Peroxisome Biogenesis Disorder, Complementation Group 13"
"C567403"	"C2677325"	"RETINITIS PIGMENTOSA 29 (disorder)"
"C564008"	"C1838702"	"Retinitis Pigmentosa 13"
"C563999"	"C1838647"	"RETINITIS PIGMENTOSA 12 (disorder)"
"C563991"	"C1838601"	"Retinitis Pigmentosa 11"
"C566715"	"C1867299"	"Retinitis Pigmentosa 10"
"C564162"	"C1840391"	"Pseudohypoaldosteronism, Type IIc"
"C564161"	"C1840390"	"Pseudohypoaldosteronism, Type IIb"
"C564160"	"C1840389"	"Pseudohypoaldosteronism, Type IIa"
"C566635"	"C1866352"	"Peroxisome Biogenesis Disorder, Complementation Group R"
"C566633"	"C1866340"	"Peroxisome Biogenesis Disorder, Complementation Group 3"
"C566405"	"C1864171"	"Peroxisome Biogenesis Disorder, Complementation Group 12"
"C566634"	"C1866351"	"Peroxisome Biogenesis Disorder, Complementation Group 11"
"C566568"	"C1865803"	"Peroxisome Biogenesis Disorder, Complementation Group 1"
"C566825"	"C1868597"	"Parietal Foramina With Cleidocranial Dysplasia"
"C563697"	"C1835980"	"PARIETAL FORAMINA 3"
"C566510"	"C1865044"	"PARIETAL FORAMINA 2"
"C563481"	"C1833691"	"Otofaciocervical Syndrome"
"C564499"	"C1845294"	"Ovarian Dysgenesis 2"
"C564499"	"C1845295"	"Premature Ovarian Failure 4"
"C563464"	"C1833538"	"OROFACIAL CLEFT 7"
"C564342"	"C3501846"	"Noonan-Like Syndrome With Loose Anagen Hair"
"C548081"	"C1854469"	"Noonan Syndrome 2"
"C564391"	"C1843815"	"Newfoundland Rod-Cone Dystrophy"
"C538343"	"C1850625"	"Native American myopathy"
"C563831"	"C1837094"	"MYASTHENIC SYNDROME, CONGENITAL, Ie"
"C565289"	"C1853949"	"MYASTHENIA, FAMILIAL INFANTILE, 1"
"C565374"	"C1854990"	"Molybdenum Cofactor Deficiency, Complementation Group C"
"C565373"	"C1854989"	"Molybdenum Cofactor Deficiency, Complementation Group B"
"C565372"	"C1854988"	"Molybdenum Cofactor Deficiency, Complementation Group A"
"C567646"	"C2750077"	"MIYOSHI MUSCULAR DYSTROPHY 2 (disorder)"
"C563655"	"C1835814"	"Mitral Valve Prolapse, Myxomatous 3"
"C564326"	"C1843003"	"MITRAL VALVE PROLAPSE, MYXOMATOUS 2"
"C563573"	"C1834819"	"MYXOMATOUS MITRAL VALVE PROLAPSE 1"
"C567608"	"C3501850"	"Mitochondrial DNA Depletion Syndrome, Hepatocerebral Form, Autosomal Recessive"
"C564385"	"C1843766"	"Migraine, Familial Hemiplegic, 4"
"C564483"	"C1845144"	"Mental Retardation, X-Linked 92"
"C564036"	"C1839082"	"MENTAL RETARDATION, X-LINKED 89"
"C566876"	"C1968551"	"Mental Retardation, X-Linked 79"
"C563148"	"C0796241"	"MENTAL RETARDATION, X-LINKED 34 (disorder)"
"C563147"	"C0796238"	"MENTAL RETARDATION, X-LINKED 31"
"C563135"	"C0796207"	"MENTAL RETARDATION, X-LINKED 2 (disorder)"
"C563141"	"C0796225"	"Mental Retardation, X-Linked 19"
"C563140"	"C0796223"	"MENTAL RETARDATION, X-LINKED 17"
"C563139"	"C0796222"	"Mental Retardation, X-Linked 16"
"C565776"	"C1858379"	"ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 5 (disorder)"
"C565792"	"C1858516"	"MICROCEPHALY 4, PRIMARY, AUTOSOMAL RECESSIVE"
"C565794"	"C3501830"	"Microcephaly, Primary Autosomal Recessive, 2"
"C566065"	"C1861232"	"Thalassemia, Beta+, Silent Allele"
"C566136"	"C3495591"	"Charcot-Marie-Tooth Disease, Demyelinating, Type 1e"
"C566076"	"C1861274"	"Teeth, Odd Shapes Of"
"C566076"	"C1861275"	"Lobodontia"
"C566076"	"C1861276"	"Conical Teeth, Multiple"
"C566226"	"C1862299"	"Basilar Impression, Primary"
"C565732"	"C1857970"	"Hypobetalipoproteinemia, Familial, 2"
"C566270"	"C3151467"	"Apolipoprotein C-III Deficiency"
"C536492"	"C2931213"	"Usher syndrome, type 2C"
"C538604"	"C2931895"	"Pericardial constriction with growth failure"
"C535556"	"C1846056"	"Abidi X-linked mental retardation syndrome"
"C535554"	"C2930930"	"Abdominal obesity metabolic syndrome"
"C535566"	"C1855772"	"Absent corpus callosum cataract immunodeficiency"
"C536129"	"C1849792"	"Achromatopsia 3"
"C538170"	"C1860167"	"Ackerman syndrome"
"C538183"	"C1860119"	"Acrofacial dysostosis Rodriguez type"
"C536596"	"C1847200"	"ALZHEIMER DISEASE 4"
"C536598"	"C1843013"	"Alzheimer disease, familial, type 3"
"C537783"	"C2674574"	"Aortic aneurysm, familial thoracic 3"
"C537430"	"C1855675"	"Arima syndrome"
"C537444"	"C0265249"	"Mental retardation Mietens Weber type"
"C537915"	"C0265260"	"Chondrodysplasia, Grebe type"
"C536015"	"C0265273"	"Achondrogenesis type 1A"
"C538132"	"C0265269"	"Lacrimoauriculodentodigital syndrome"
"C536016"	"C0265274"	"Achondrogenesis, type IB (disorder)"
"C535797"	"C0265280"	"Spondylometaphyseal dysplasia, Kozlowski type"
"C537287"	"C0265303"	"ACROCEPHALOPOLYSYNDACTYLY TYPE IV"
"C565261"	"C1853710"	"HEREDITARY MOTOR AND SENSORY NEUROPATHY, TYPE IIC (disorder)"
"C565267"	"C1853760"	"DEAFNESS, AUTOSOMAL DOMINANT 18 (disorder)"
"C565264"	"C1853736"	"Congenital Disorder Of Glycosylation, Type IIB"
"C565278"	"C1853892"	"Dimethylglycine Dehydrogenase Deficiency"
