"MESH_ID"	"UMLS_CUI"	"UMLS_NAME"
"D006103"	"C0086370"	"Granuloma Gangraenescens"
"D006103"	"C2350168"	"Polymorphic Reticulosis"
"D006104"	"C0018199"	"Granuloma, Plasma Cell"
"D006104"	"C0334121"	"Inflammatory Myofibroblastic Tumor"
"D006101"	"C0014647"	"Giant Cell Epulis"
"D006101"	"C0018194"	"Giant Cell Granuloma"
"D006101"	"C0162375"	"Granuloma, Giant Cell Reparative"
"D006102"	"C0018196"	"Granuloma, Laryngeal"
"D006111"	"C0018213"	"Graves Disease"
"D055111"	"C1963763"	"Failed Back Surgery Syndrome"
"D057772"	"C0178324"	"Vascular System Injuries"
"D055112"	"C0034215"	"Pyometra"
"D055113"	"C0266929"	"Chronic Periodontitis"
"D057774"	"C2936233"	"Post-Exercise Hypotension"
"D057770"	"C2745948"	"Hyalinosis, Systemic"
"D057792"	"C0267878"	"Mirizzi Syndrome"
"D006100"	"C0018190"	"Granuloma Inguinale"
"D000073496"	"C0424594"	"Frailty"
"D000073496"	"C4505081"	"Frailty Syndrome"
"D043171"	"C1257806"	"Chromosomal Instability"
"D043171"	"C1257826"	"Chromosome Stability"
"D055154"	"C0264588"	"Spastic Dysphonia"
"D055154"	"C0264609"	"Organic Tremor Dysphonia"
"D055154"	"C0454545"	"Hyperkinetic Dysphonia"
"D055154"	"C0751579"	"Spastic Dysphonia, Neurologic Adducter"
"D055154"	"C1527344"	"Dysphonia"
"D043183"	"C0022104"	"Irritable Bowel Syndrome"
"D008708"	"C0025637"	"Methemoglobinemia"
"D055191"	"C0520757"	"Delayed Emergence from Anesthesia"
"D055191"	"C4042763"	"Postoperative Residual Curarization"
"D018198"	"C0206625"	"Malignant Mixed Tumor"
"D018197"	"C0206624"	"Hepatoblastoma"
"D018199"	"C1334603"	"Malignant Mixed Mesodermal (Mullerian) Tumor"
"D018194"	"C0206622"	"Adenomyoma"
"D018193"	"C0206764"	"Neoplasms, Complex and Mixed"
"D018196"	"C0206623"	"Adenosquamous carcinoma"
"D018195"	"C0001442"	"Adenosarcoma"
"D018190"	"C0206619"	"Lymphatic Vessel Tumors"
"D018192"	"C0751674"	"Lymphangioleiomyomatosis"
"D018191"	"C0206620"	"Lymphangioma, Cystic"
"D018176"	"C0206607"	"Torovirus Infections"
"D018175"	"C0206606"	"Birnaviridae Infections"
"D018178"	"C0206609"	"Flaviviridae Infections"
"D018177"	"C0206608"	"Flavivirus Infections"
"D018174"	"C0206604"	"Arterivirus Infections"
"D018173"	"C0206602"	"Circovirus Infections"
"D018173"	"C0206603"	"Circoviridae Infections"
"D006192"	"C0018482"	"Haemophilus Infections"
"D006192"	"C0348321"	"Hemophilus influenza infection"
"D006192"	"C2028293"	"Haemophilus influenzae Type b Infection"
"D018186"	"C0206615"	"Pneumovirus Infections"
"D018188"	"C0206617"	"Cardiovirus Infections"
"D018182"	"C0206611"	"Pestivirus Infections"
"D018185"	"C0206614"	"Morbillivirus Infections"
"D018184"	"C0030389"	"Parainfluenza"
"D018184"	"C0206613"	"Paramyxoviridae Infections"
"D018184"	"C0302507"	"Parainfluenza Virus Infections"
"D045724"	"C1148546"	"Stomach Diverticulosis"
"D045723"	"C0917875"	"Esophageal diverticulosis"
"D000073436"	"C4505075"	"Microvascular Rarefaction"
"D000073436"	"C4505076"	"Capillary Rarefaction"
"D045729"	"C1258090"	"Pneumonia of Swine, Mycoplasmal"
"D006177"	"C0018418"	"Gynecomastia"
"D006177"	"C1449720"	"Adolescent Gynecomastia"
"D006177"	"C1449721"	"Infant Gynecomastia"
"D006175"	"C0018414"	"Gynatresia"
"D006175"	"C0156372"	"Asherman Syndrome"
"D018149"	"C0271650"	"Impaired glucose tolerance"
"D045745"	"C0748540"	"Scleroderma, Limited"
"D045743"	"C1258104"	"Diffuse Scleroderma"
"D006188"	"C0018477"	"Haemonchiasis"
"D018159"	"C0206586"	"Endolymphatic Hydrops"
"D018253"	"C0206674"	"Adenoma, Villous"
"D018252"	"C0206673"	"Syringoma"
"D018255"	"C0206676"	"Adenomatosis, Pulmonary"
"D018254"	"C0206675"	"Adenomatoid Tumor"
"D018251"	"C0206672"	"Hidrocystoma"
"D018250"	"C0206671"	"Eccrine acrospiroma"
"D018250"	"C2718092"	"Acrospiroma"
"D018250"	"C4318383"	"Cystic Hidradenoma"
"D018250"	"C4505469"	"Clear-Cell Hidradrenoma"
"D018250"	"C4505470"	"Nodular Hidradrenoma"
"D031221"	"C0159970"	"Knee Dislocation"
"D057851"	"C2936251"	"Posterior Capsular Rupture, Ocular"
"D018249"	"C0949541"	"Hurthle Cell Tumor"
"D018249"	"C1510502"	"Oxyphilic Adenoma"
"D018246"	"C0009777"	"Conn Adenoma"
"D018246"	"C0206667"	"Adrenal Cortical Adenoma"
"D018245"	"C0206666"	"Trophoblastic Tumor, Placental Site"
"D018248"	"C0206669"	"Hepatocellular Adenoma"
"D031222"	"C1135812"	"Patellar Dislocation"
"D018263"	"C0206682"	"Follicular thyroid carcinoma"
"D018266"	"C0206684"	"Sebaceous Adenocarcinoma"
"D018265"	"C0206683"	"Papillary and follicular adenocarcinoma"
"D018262"	"C0206681"	"Adenocarcinoma, Clear Cell"
"D018261"	"C0206680"	"Mesothelioma, Cystic"
"D045888"	"C1258666"	"Myxoid cyst"
"D057868"	"C0919691"	"Anastomotic Leak"
"D018256"	"C0206677"	"Adenomatous Polyps"
"D057867"	"C1504464"	"Endoleak"
"D018231"	"C0206654"	"Leiomyomatosis"
"D018230"	"C0086533"	"Leiomyoma, Epithelioid"
"D018233"	"C0206656"	"Embryonal Rhabdomyosarcoma"
"D018232"	"C0206655"	"Alveolar rhabdomyosarcoma"
"D057873"	"C2936258"	"Peri-Implantitis"
"D006250"	"C0018609"	"Hartnup Disease"
"D018228"	"C0206652"	"Sarcoma, Small Cell"
"D018227"	"C0206651"	"Clear Cell Sarcoma of Soft Tissue"
"D018229"	"C0206653"	"Angiomyoma"
"D018224"	"C0206648"	"Myofibromatosis"
"D018223"	"C0206647"	"Dermatofibrosarcoma"
"D018223"	"C0334454"	"Dermatofibrosarcoma Protuberans, Myxoid"
"D018223"	"C0334464"	"Pigmented Dermatofibrosarcoma Protuberans (Bednar Tumor)"
"D018223"	"C3665732"	"Metastatic Dermatofibrosarcoma Protuberans"
"D018223"	"C3693482"	"Giant Cell Fibroblastoma"
"D018226"	"C0206650"	"Fibroadenoma"
"D018225"	"C0206649"	"Neoplasms, Fibroepithelial"
"D018242"	"C0206663"	"Neuroectodermal Tumor, Primitive"
"D018242"	"C0334584"	"Spongioblastoma"
"D018242"	"C0334596"	"Medulloepithelioma"
"D018242"	"C0700367"	"Ependymoblastoma"
"D018242"	"C0751675"	"Cerebral Primitive Neuroectodermal Tumor"
"D018241"	"C0684337"	"Ewings sarcoma-primitive neuroectodermal tumor (PNET)"
"D018243"	"C0206664"	"Teratocarcinoma"
"D018240"	"C0014145"	"Yolk Sac Tumor"
"D006259"	"C0018674"	"Craniocerebral Trauma"
"D006259"	"C0347536"	"Head Injury, Superficial"
"D006259"	"C0451948"	"Head Injuries, Multiple"
"D006259"	"C0451981"	"Crushing Skull Injury"
"D006259"	"C0518454"	"Head Injury, Open"
"D006259"	"C0555305"	"Head Injury, Minor"
"D006259"	"C0751181"	"Frontal Region Trauma"
"D006259"	"C0751182"	"Occipital Region Trauma"
"D006259"	"C0751183"	"Parietal Region Trauma"
"D006259"	"C0751184"	"Temporal Region Trauma"
"D006258"	"C0018671"	"Head and Neck Neoplasms"
"D006258"	"C0018675"	"Head Neoplasms"
"D006258"	"C0027533"	"Neck Neoplasms"
"D006258"	"C0278996"	"Malignant Head and Neck Neoplasm"
"D006258"	"C0746787"	"Cancer of Neck"
"D006258"	"C0751177"	"Cancer of Head"
"D006258"	"C0887900"	"Upper Aerodigestive Tract Neoplasms"
"D006255"	"C0018621"	"Hay fever"
"D057885"	"C0333693"	"Triploidy syndrome"
"D006261"	"C0018681"	"Headache"
"D006261"	"C0028838"	"Ocular Headache"
"D006261"	"C0423618"	"Throbbing Headache"
"D006261"	"C0423623"	"Bilateral Headache"
"D006261"	"C0474366"	"Generalized Headache"
"D006261"	"C0751186"	"Orthostatic Headache"
"D006261"	"C0751187"	"Periorbital Headache"
"D006261"	"C0751189"	"Retro-Ocular Headache"
"D006261"	"C0751190"	"Sharp Headache"
"D006261"	"C0751192"	"Vertex Headache"
"D006261"	"C0877781"	"Hemicrania"
"D018239"	"C0036631"	"Seminoma"
"D018238"	"C0206661"	"Gonadoblastoma"
"D018235"	"C0206658"	"Smooth Muscle Tumor"
"D057887"	"C0596028"	"Overjet, Dental"
"D057887"	"C1305740"	"Overbite"
"D057887"	"C2936260"	"Incisor Protrusion"
"D018234"	"C0206657"	"Alveolar Soft Part Sarcoma"
"D018237"	"C0206660"	"Germinoma"
"D018236"	"C0206659"	"Embryonal Carcinoma"
"D018211"	"C0206637"	"Mesenchymal Chondrosarcoma"
"D018210"	"C0206636"	"Chondromatosis"
"D021865"	"C0311386"	"Isosporiasis"
"D021866"	"C0343398"	"Cyclosporiasis"
"D021866"	"C4303102"	"Infection caused by Cyclospora"
"D006228"	"C0018566"	"Congenital Hand Deformities"
"D006229"	"C0018567"	"Hand Dermatoses"
"D006226"	"C0018564"	"Hand deformities"
"D006227"	"C0018565"	"Hand Deformities, Acquired"
"D006222"	"C0018552"	"Hamartoma"
"D006223"	"C0018553"	"Hamartoma Syndrome, Multiple"
"D006223"	"C0265326"	"Bannayan-Riley-Ruvalcaba Syndrome"
"D006223"	"C0391826"	"Lhermitte-Duclos disease"
"D006223"	"C1959582"	"PTEN Hamartoma Tumor Syndrome"
"D006232"	"C0018572"	"Hand, Foot and Mouth Disease"
"D057896"	"C0152459"	"Linear atrophy"
"D006230"	"C0018571"	"Hand Injuries"
"D018209"	"C0206635"	"Myelolipoma"
"D057891"	"C0333694"	"Tetraploidy"
"D018206"	"C0206632"	"Angiolipoma"
"D018205"	"C0206631"	"Lipomatous neoplasm"
"D018208"	"C0206634"	"Liposarcoma, Myxoid"
"D018207"	"C0206633"	"Angiomyolipoma"
"D018202"	"C0206629"	"Pulmonary Blastoma"
"D018201"	"C0206628"	"Mesoblastic Nephroma"
"D018201"	"C1332965"	"Congenital Mesoblastic Nephroma"
"D018204"	"C0206765"	"Connective and Soft Tissue Neoplasm"
"D018203"	"C0206630"	"Endometrial Stromal Sarcoma"
"D018220"	"C0206645"	"Desmoplastic fibroma"
"D018222"	"C0079218"	"Fibromatosis, Aggressive"
"D018221"	"C0206646"	"Fibromatosis, Abdominal"
"D018217"	"C0206642"	"Parosteal Osteosarcoma"
"D018216"	"C0206641"	"Osteochondromatosis"
"D018219"	"C0002991"	"Cutaneous Fibrous Histiocytoma"
"D018219"	"C0206644"	"Histiocytoma, Benign Fibrous"
"D018218"	"C0206643"	"Neoplasms, Fibrous Tissue"
"D018213"	"C0206639"	"Neoplasms, Bone Tissue"
"D018212"	"C0206638"	"Giant Cell Tumor of Bone"
"D018215"	"C0029417"	"Osteoblastoma"
"D018214"	"C0206640"	"Ossifying Fibroma"
"D006209"	"C0018520"	"Halitosis"
"D008865"	"C0026034"	"Microstomia"
"D006201"	"C0018500"	"Hair Diseases"
"D006210"	"C0018522"	"Hallermann's Syndrome"
"D018200"	"C0206627"	"Mixed Tumor, Mullerian"
"D006215"	"C0018536"	"Hallux Valgus"
"D008878"	"C0026069"	"Middle Lobe Syndrome"
"D006211"	"C0018523"	"Hallervorden-Spatz Syndrome"
"D006212"	"C0018524"	"Hallucinations"
"D006212"	"C0029226"	"Hallucinations, Organic"
"D006212"	"C0233759"	"Hallucinations, Elementary"
"D006212"	"C0233762"	"Hallucinations, Auditory"
"D006212"	"C0233763"	"Hallucinations, Visual"
"D006212"	"C0233765"	"Hallucinations, Olfactory"
"D006212"	"C0233766"	"Hallucinations, Gustatory"
"D006212"	"C0233767"	"Hallucinations, Tactile"
"D006212"	"C0233773"	"Hallucinations, Hypnagogic"
"D006212"	"C0233774"	"Hallucinations, Somatic"
"D006212"	"C0233775"	"Hallucinations, Mood Congruent"
"D006212"	"C0233776"	"Hallucinations, Mood Incongruent"
"D006212"	"C0235153"	"Hallucinations, Sensory"
"D006212"	"C0424068"	"Verbal auditory hallucinations"
"D006212"	"C0424071"	"Hallucinations, Visual, Unformed"
"D006212"	"C0424072"	"Hallucinations, Visual, Formed"
"D006212"	"C0424082"	"Hallucinations, Hypnapompic"
"D006212"	"C0424083"	"Hallucinations, Dissociative"
"D006212"	"C0544668"	"Hallucinations, Kinesthetic"
"D006212"	"C0563608"	"Hallucinations, Formed, of People"
"D006212"	"C0563661"	"Hallucinations, Reflex"
"D006212"	"C0751175"	"Hallucination of Body Sensation"
"D006212"	"C0751176"	"Hallucinations, Internal Body Sensation"
"D008883"	"C0026113"	"Miliaria"
"D008883"	"C0162423"	"Miliaria Rubra"
"D008882"	"C0026103"	"Mikulicz Disease"
"D008881"	"C0007852"	"Cervical Migraine Syndrome"
"D008881"	"C0018984"	"Hemicrania migraine"
"D008881"	"C0042331"	"Migraine Variant"
"D008881"	"C0149931"	"Migraine Disorders"
"D008881"	"C0270858"	"Abdominal Migraine"
"D008881"	"C0338489"	"Status Migrainosus"
"D008881"	"C0521664"	"Acute Confusional Migraine"
"D008881"	"C0700438"	"Sick Headaches"
"D021821"	"C0872315"	"Communicable Diseases, Emerging"
"D021821"	"C2930474"	"Communicable Diseases, Reemerging"
"D008844"	"C0025990"	"Micrognathism"
"D008850"	"C0026010"	"Microphthalmos"
"D008831"	"C0025958"	"Microcephaly"
"D008831"	"C1956147"	"Microlissencephaly"
"D008831"	"C3853041"	"Severe Congenital Microcephaly"
"D000073923"	"C0149696"	"Food intolerance (disorder)"
"D000073932"	"C1269755"	"Compulsive Eating"
"D000073932"	"C4505163"	"Food Addiction"
"D000071380"	"C0158360"	"Fibromatosis, Plantar"
"D045825"	"C1258222"	"Fusobacteriaceae Infections"
"D045826"	"C1258223"	"Flavobacteriaceae Infections"
"D045823"	"C1258215"	"Ileus"
"D045824"	"C1258218"	"Desulfovibrionaceae Infections"
"D045824"	"C1258219"	"Bilophila Infections"
"D045824"	"C1258220"	"Desulfovibrio Infections"
"D045824"	"C1258221"	"Lawsonia Infections"
"D045822"	"C0042961"	"Intestinal Volvulus"
"D045827"	"C1258224"	"Cytophagaceae Infections"
"D045828"	"C0852874"	"Moraxella Infections"
"D045828"	"C1258225"	"Moraxellaceae Infections"
"D045828"	"C1258226"	"Psychobacter Infections"
"D018297"	"C0206767"	"Neoplasms, Cystic, Mucinous, and Serous"
"D018296"	"C0206711"	"Pilomatrixoma"
"D018299"	"C0206768"	"Neoplasms, Ductal, Lobular, and Medullary"
"D018298"	"C0206712"	"Mucoepidermoid Tumor"
"D018293"	"C0206709"	"Cystadenoma, Serous"
"D018292"	"C0010636"	"Cystadenoma, Papillary"
"D018295"	"C0206710"	"Basal Cell Neoplasm"
"D018295"	"C0751676"	"Basal Cell Cancer"
"D018294"	"C0206766"	"Neoplasms, Adnexal and Skin Appendage"
"D018291"	"C0010635"	"Cystadenoma, Mucinous"
"D018290"	"C0206708"	"Cervical Intraepithelial Neoplasia"
"D018290"	"C0851140"	"Carcinoma in situ of uterine cervix"
"D031261"	"C1135821"	"Poult Enteritis Mortality Syndrome"
"D018289"	"C0206706"	"Verrucous carcinoma"
"D000071378"	"C0006386"	"Bunion"
"D057826"	"C0339510"	"Vitelliform Macular Dystrophy"
"D057826"	"C1842914"	"Adult-Onset Vitelliform Macular Dystrophy"
"D057826"	"C2745945"	"Juvenile-Onset Vitelliform Macular Dystrophy"
"D018275"	"C0206692"	"Carcinoma, Lobular"
"D018277"	"C0206694"	"Mucoepidermoid Carcinoma"
"D018276"	"C0206693"	"Medullary carcinoma"
"D018270"	"C0021367"	"Mammary Ductal Carcinoma"
"D018270"	"C1134719"	"Invasive Ductal Breast Carcinoma"
"D018273"	"C1328479"	"Pancreatic Endocrine Carcinoma"
"D031249"	"C0878675"	"Erdheim-Chester Disease"
"D018268"	"C0206686"	"Adrenocortical carcinoma"
"D018267"	"C0206685"	"Acinar Cell Carcinoma"
"D018267"	"C2936722"	"Serous Acinar Adenoma"
"D057831"	"C0343525"	"Lemierre Syndrome"
"D018269"	"C0206687"	"Carcinoma, Endometrioid"
"D018269"	"C1569637"	"Adenocarcinoma, Endometrioid"
"D018286"	"C0206703"	"Carcinoma, Giant Cell"
"D018285"	"C0206702"	"Klatskin Tumor"
"D018285"	"C4045991"	"Perihilar Cholangiocarcinoma"
"D018288"	"C0262584"	"Carcinoma, Small Cell"
"D018287"	"C0206704"	"Carcinoma, Large Cell"
"D018282"	"C0206699"	"Cystadenocarcinoma, Mucinous"
"D018281"	"C0206698"	"Cholangiocarcinoma"
"D018281"	"C0345905"	"Intrahepatic Cholangiocarcinoma"
"D018281"	"C3805278"	"Extrahepatic Cholangiocarcinoma"
"D018284"	"C0206701"	"Cystadenocarcinoma, Serous"
"D018283"	"C0206700"	"Cystadenocarcinoma, Papillary"
"D018280"	"C0206697"	"Carcinoma, Skin Appendage"
"D043202"	"C1257809"	"Steroid Metabolism, Inborn Errors"
"D043204"	"C0342488"	"Mineralocorticoid Excess Syndrome, Apparent"
"D018279"	"C0206696"	"Carcinoma, Signet Ring Cell"
"D018278"	"C0206695"	"Carcinoma, Neuroendocrine"
"D018376"	"C0243050"	"Cardiovascular Abnormalities"
"D018370"	"C0242597"	"Leukocyte-Adhesion Deficiency Syndrome"
"D006396"	"C0018926"	"Hematemesis"
"D057971"	"C2936306"	"Anterior Capsular Rupture, Ocular"
"D006394"	"C0018923"	"Hemangiosarcoma"
"D057973"	"C0878681"	"Dent's disease"
"D006395"	"C0018924"	"Hemarthrosis"
"D006392"	"C0018920"	"Hemangioma, Cavernous"
"D006392"	"C1959589"	"Angioma, Cavernous"
"D006393"	"C0018922"	"hemangiopericytoma"
"D006390"	"C0018915"	"Hemangioendothelioma"
"D006391"	"C0018916"	"Hemangioma"
"D006391"	"C0205788"	"Histiocytoid hemangioma"
"D006391"	"C0205789"	"Hemangioma, Intramuscular"
"D006391"	"C0677608"	"Chorioangioma"
"D006391"	"C1959588"	"Angioma"
"D018366"	"C0151436"	"Vasculitis, Leukocytoclastic, Cutaneous"
"D018382"	"C2940786"	"Thyroid Hormone Resistance Syndrome"
"D006398"	"C0018931"	"Hematocele of tunica vaginalis testis"
"D006398"	"C1262061"	"Testicular Hematocele"
"D006399"	"C0018934"	"Hematocolpos"
"D018352"	"C0206750"	"Coronavirus Infections"
"D018352"	"C3694279"	"Middle East Respiratory Syndrome"
"D018354"	"C0206752"	"Alphavirus Infections"
"D018353"	"C0206751"	"Rhabdoviridae Infections"
"D006374"	"C0018891"	"Helminthiasis, Animal"
"D055331"	"C1266146"	"Adenomyoepithelioma"
"D006373"	"C0018889"	"Helminthiasis"
"D006373"	"C0027585"	"Infections, Nematomorpha"
"D018344"	"C0206744"	"T-Lymphocytopenia, Idiopathic CD4-Positive"
"D018347"	"C0206746"	"Hepadnaviridae Infections"
"D018365"	"C0242594"	"Residual Cancer"
"D018365"	"C0242596"	"Neoplasm, Residual"
"D018365"	"C0543478"	"Residual Tumor"
"D018355"	"C0206753"	"Rubivirus Infections"
"D018358"	"C0206754"	"Neuroendocrine Tumors"
"D018357"	"C0035235"	"Respiratory Syncytial Virus Infections"
"D018330"	"C0206737"	"Nevus, Intradermal"
"D018332"	"C0206739"	"Epithelioid and spindle cell nevus"
"D018331"	"C0206738"	"Nevus, Spindle Cell"
"D006349"	"C0018824"	"Heart valve disease"
"D006345"	"C0018818"	"Ventricular Septal Defects"
"D006343"	"C0018816"	"Heart Septal Defects"
"D006344"	"C0018817"	"Atrial Septal Defects"
"D006344"	"C0031192"	"Persistent Ostium Primum"
"D006344"	"C0344724"	"Ostium secundum atrial septal defect"
"D018327"	"C0149722"	"Hutchinson's Melanotic Freckle"
"D018326"	"C0206769"	"Nevi and Melanomas"
"D018329"	"C0206736"	"Nevus, Blue"
"D018329"	"C0334448"	"Cellular Blue Nevus"
"D018328"	"C0206735"	"Melanoma, Amelanotic"
"D018323"	"C0206732"	"Epithelioid hemangioendothelioma"
"D018322"	"C0206731"	"Angiofibroma"
"D018325"	"C0206734"	"Hemangioblastoma"
"D018325"	"C0751692"	"Multiple Hemangioblastomas"
"D018324"	"C0206733"	"Strawberry nevus of skin"
"D031300"	"C0152026"	"Retinal Vasculitis"
"D006359"	"C0018839"	"Heat Exhaustion"
"D006359"	"C0018845"	"Heat Collapse"
"D006356"	"C0018834"	"Heartburn"
"D006357"	"C0018835"	"Heartwater Disease"
"D006362"	"C0018852"	"Heavy Chain Disease"
"D006362"	"C0018854"	"gamma-Chain Disease"
"D006362"	"C0242310"	"mu-Chain Disease"
"D018333"	"C0206740"	"Calcifying Odontogenic Cyst"
"D018335"	"C0206743"	"Rhabdoid Tumor"
"D018310"	"C0206723"	"Sertoli-Leydig Cell Tumor"
"D006327"	"C0004331"	"Auriculo-Ventricular Dissociation"
"D006327"	"C0018794"	"Heart Block"
"D008989"	"C0026414"	"Monieziasis"
"D006323"	"C0018790"	"Cardiac Arrest"
"D006323"	"C0600228"	"Cardiopulmonary Arrest"
"D006322"	"C0018789"	"Heart Aneurysm"
"D006330"	"C0018798"	"Congenital Heart Defects"
"D006331"	"C0018799"	"Heart Diseases"
"D008992"	"C0026431"	"Monkey Diseases"
"D018309"	"C0206722"	"Neoplasms, Gonadal Tissue"
"D055370"	"C0273115"	"Lung Injury"
"D055370"	"C2350344"	"Chronic Lung Injury"
"D018308"	"C0206721"	"Inverted Papilloma"
"D055371"	"C0242488"	"Acute Lung Injury"
"D018305"	"C0206718"	"Ganglioneuroblastoma"
"D018304"	"C0206717"	"Olfactory Neuroblastoma"
"D018307"	"C0206720"	"Squamous Cell Neoplasms"
"D018307"	"C0751688"	"Malignant Squamous Cell Neoplasm"
"D018306"	"C0206719"	"Central Neurocytoma"
"D018306"	"C1622510"	"Neurocytoma"
"D018301"	"C3714739"	"Mesothelial Neoplasms"
"D018300"	"C0206713"	"Papilloma, Intraductal"
"D018303"	"C0206716"	"Ganglioglioma"
"D018303"	"C0751678"	"Ganglioglioma, Benign"
"D018303"	"C0751679"	"Ganglioglioma, Intracranial"
"D018303"	"C0751680"	"Ganglioglioma, Malignant"
"D018302"	"C0206715"	"Neoplasms, Neuroepithelial"
"D018302"	"C0334576"	"Gliomatosis cerebri"
"D018302"	"C0334587"	"Astroblastoma"
"D018302"	"C0555199"	"Spongioblastoma, Polar"
"D018302"	"C0751677"	"Ependymoastrocytoma"
"D018321"	"C0206730"	"Neurothekeoma"
"D006338"	"C0018809"	"Heart Neoplasm"
"D006338"	"C1959584"	"Cardiac Carcinoma"
"D006338"	"C2936700"	"Primary Cardiac Tumors, Childhood"
"D006338"	"C2936701"	"Myocardial Tumors (Rhabdomyomas and Fibromas)"
"D006338"	"C2936702"	"Intracavitary Tumors of the Heart"
"D006337"	"C0018808"	"Heart murmur"
"D006337"	"C0232255"	"Innocent Murmurs"
"D006337"	"C0232262"	"Diastolic Murmurs"
"D008998"	"C0026470"	"Monoclonal Gammopathy of Undetermined Significance"
"D006335"	"C0007172"	"Heart Rupture, Traumatic"
"D006335"	"C0018805"	"Heart Injuries"
"D006332"	"C0018800"	"Cardiomegaly"
"D006332"	"C1383860"	"Cardiac Hypertrophy"
"D006333"	"C0018801"	"Heart failure"
"D006333"	"C0018802"	"Congestive heart failure"
"D006333"	"C0023212"	"Left-Sided Heart Failure"
"D006333"	"C0235527"	"Heart Failure, Right-Sided"
"D006333"	"C1959583"	"Myocardial Failure"
"D006333"	"C1961112"	"Heart Decompensation"
"D006341"	"C0018813"	"Myocardial rupture"
"D006341"	"C1959586"	"Free Wall Rupture, Heart"
"D006341"	"C1959587"	"Ventricular Free Wall Rupture"
"D006342"	"C0018814"	"Heart Rupture, Post-Infarction"
"D018319"	"C0206729"	"Neurofibrosarcoma"
"D018319"	"C0751690"	"Malignant Peripheral Nerve Sheath Tumor"
"D018316"	"C0206726"	"gliosarcoma"
"D018315"	"C0206725"	"Subependymal Glioma"
"D018315"	"C0281328"	"Adult Subependymoma"
"D018315"	"C0521194"	"Subependymal Gliosis"
"D018318"	"C0206728"	"Plexiform Neurofibroma"
"D018317"	"C0206727"	"Nerve Sheath Tumors"
"D018317"	"C0751689"	"Peripheral Nerve Sheath Neoplasm"
"D018317"	"C0751691"	"Perineurioma"
"D018312"	"C0018413"	"Gynandroblastoma"
"D018312"	"C0206724"	"Sex Cord-Stromal Tumor"
"D018311"	"C0024167"	"Luteoma"
"D018311"	"C0334209"	"Pregnancy Luteoma"
"D055397"	"C2350350"	"Ventilator-Induced Lung Injury"
"D006319"	"C0018784"	"Sensorineural Hearing Loss (disorder)"
"D006319"	"C1691779"	"Sensory hearing loss"
"D006316"	"C0018780"	"Hearing Loss, High-Frequency"
"D006317"	"C0018781"	"Noise-induced hearing loss"
"D006317"	"C1148522"	"Acoustic Trauma"
"D006314"	"C0018777"	"Conductive hearing loss"
"D006315"	"C0018779"	"Hearing Loss, Functional"
"D008976"	"C0026393"	"Molluscum Contagiosum"
"D006312"	"C0018775"	"Hearing Loss, Bilateral"
"D006313"	"C0018776"	"Hearing Loss, Central"
"D006313"	"C0392704"	"Cortical Deafness"
"D006311"	"C0155536"	"Paracousis"
"D006311"	"C0260662"	"Hearing problem"
"D006311"	"C0877848"	"Distorted hearing"
"D006311"	"C1510450"	"Dysacusis"
"D008949"	"C0026277"	"Mixed Salivary Gland Tumor"
"D021921"	"C0003499"	"Supravalvular aortic stenosis"
"D021922"	"C0012628"	"Discrete Subaortic Stenosis"
