OMIM_ID	OMIM_NAME
602089	Hemangioma, capillary infantile, somatic
141200	Hematuria, benign familial
141200	Hematuria, familial benign
614034	Heme oxygenase-1 deficiency
164210	Hemifacial microsomia
235000	Hemihypertrophy
235200	Hemochromatosis
602390	Hemochromatosis, type 2A
613313	Hemochromatosis, type 2B
604250	Hemochromatosis, type 3
606069	Hemochromatosis, type 4
613978	Hemoglobin H disease, deletional and nondeletional
613978	Hemoglobin H disease, nondeletional
612631	Hemolytic anemia due to adenylate kinase deficiency
230450	Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency
614164	Hemolytic anemia due to glutathione peroxidase deficiency
138300	Hemolytic anemia due to glutathione reductase deficiency
231900	Hemolytic anemia due to glutathione synthetase deficiency
235700	Hemolytic anemia due to hexokinase deficiency
171860	Hemolytic anemia due to phosphofructokinase deficiency
615512	Hemolytic anemia due to triosephosphate isomerase deficiency
612300	Hemolytic anemia, CD59-mediated, with or without immune-mediated polyneuropathy
300908	Hemolytic anemia, G6PD deficient (favism)
613470	Hemolytic anemia, nonspherocytic, due to glucose phosphate isomerase deficiency
267700	Hemophagocytic lymphohistiocytosis, familial, 1
603553	Hemophagocytic lymphohistiocytosis, familial, 2
608898	Hemophagocytic lymphohistiocytosis, familial, 3
603552	Hemophagocytic lymphohistiocytosis, familial, 4
613101	Hemophagocytic lymphohistiocytosis, familial, 5
306700	Hemophilia A
306900	Hemophilia B
613730	Hemorrhagic destruction of the brain, subependymal calcification, and cataracts
613490	Hemorrhagic diathesis due to antithrombin Pittsburgh
604290	Hemosiderosis, systemic, due to aceruloplasminemia
235510	Hennekam lymphangiectasia-lymphedema syndrome 1
616006	Hennekam lymphangiectasia-lymphedema syndrome 2
618154	Hennekam lymphangiectasia-lymphedema syndrome 3
142330	Hepatic adenoma, somatic
614025	Hepatic lipase deficiency
235550	Hepatic venoocclusive disease with immunodeficiency
114550	Hepatoblastoma, somatic
114550	Hepatocellular cancer, somatic
114550	Hepatocellular carcinoma, childhood type, somatic
114550	Hepatocellular carcinoma, somatic
114550	Hepatocellular carcinoma, somatic
114550	Hepatocellular carcinoma, somatic
114550	Hepatocellular carcinoma, somatic
114550	Hepatocellular carcinoma, somatic
114550	Hepatocellular carcinoma, somatic
600361	Hereditary motor and sensory neuropathy V
601152	Hereditary motor and sensory neuropathy VIA
604484	Hereditary motor and sensory neuropathy, Okinawa type
606071	Hereditary motor and sensory neuropathy, type IIc
141749	Hereditary persistence of fetal hemoglobin
203300	Hermansky-Pudlak syndrome 1
608233	Hermansky-Pudlak syndrome 2
614072	Hermansky-Pudlak syndrome 3
614073	Hermansky-Pudlak syndrome 4
614074	Hermansky-Pudlak syndrome 5
614075	Hermansky-Pudlak syndrome 6
614076	Hermansky-Pudlak syndrome 7
614077	Hermansky-Pudlak syndrome 8
142340	Hernia, congenital diaphragmatic 1
222400	Hernia, congenital diaphragmatic 2
300265	Heterotaxy, visceral, 1, X-linked 306955
605376	Heterotaxy, visceral, 2, autosomal
613751	Heterotaxy, visceral, 4, autosomal
270100	Heterotaxy, visceral, 5
614779	Heterotaxy, visceral, 6, autosomal recessive
616749	Heterotaxy, visceral, 7, autosomal
617205	Heterotaxy, visceral, 8, autosomal
300049	Heterotopia, periventricular, 1
605201	High density lipoprotein cholesterol level QTL14
612160	Histiocytoma, angiomatoid fibrous, somatic
602782	Histiocytosis-lymphadenopathy plus syndrome
253270	Holocarboxylase synthetase deficiency
236100	Holoprosencephaly 1
614226	Holoprosencephaly 11
618500	Holoprosencephaly 12, with or without pancreatic agenesis
157170	Holoprosencephaly 2
142945	Holoprosencephaly 3
142946	Holoprosencephaly 4
609637	Holoprosencephaly 5
605934	Holoprosencephaly 6
610828	Holoprosencephaly 7
609408	Holoprosencephaly 8
610829	Holoprosencephaly 9
142900	Holt-Oram syndrome
600008	Homocysteine plasma level
607657	Homocysteine, total plasma, elevated
236250	Homocystinuria due to MTHFR deficiency
236200	Homocystinuria, B6-responsive and nonresponsive types
277410	Homocystinuria, cblD type, variant 1
236270	Homocystinuria-megaloblastic anemia, cbl E type
250940	Homocystinuria-megaloblastic anemia, cblG complementation type
143100	Huntington disease
603218	Huntington disease-like 1
606438	Huntington disease-like 2
604802	Huntington disease-like 3
181600	Huriez syndrome
176670	Hutchinson-Gilford progeria
228600	Hyaline fibromatosis syndrome
231090	Hydatidiform mole, recurrent, 1
614293	Hydatidiform mole, recurrent, 2
618431	Hydatidiform mole, recurrent, 3
618432	Hydatidiform mole, recurrent, 4
300215	Hydranencephaly with abnormal genitalia
307000	Hydrocephalus due to aqueductal stenosis
307000	Hydrocephalus with Hirschsprung disease
307000	Hydrocephalus with congenital idiopathic intestinal pseudoobstruction
236600	Hydrocephalus, congenital, 1
615219	Hydrocephalus, congenital, 2, with or without brain or eye anomalies
617967	Hydrocephalus, congenital, 3, with brain anomalies
236680	Hydrolethalus syndrome
260920	Hyper-IgD syndrome
618282	Hyper-IgE recurrent infection syndrome 3, autosomal recessive
618523	Hyper-IgE recurrent infection syndrome 4, autosomal recessive
147060	Hyper-IgE recurrent infection syndrome
243700	Hyper-IgE recurrent infection syndrome, autosomal recessive
605635	Hyperaldosteronism, familial, type II
613677	Hyperaldosteronism, familial, type III
617027	Hyperaldosteronism, familial, type IV
143470	Hyperalphalipoproteinemia
615751	Hyperammonemia due to carbonic anhydrase VA deficiency
201910	Hyperandrogenism, nonclassic type, due to 21-hydroxylase deficiency
237450	Hyperbilirubinemia, Rotor type, digenic
237450	Hyperbilirubinemia, Rotor type, digenic
237900	Hyperbilirubinemia, familial transient neonatal
614156	Hyperbiliverdinemia
143880	Hypercalcemia, infantile, 1
616963	Hypercalcemia, infantile, 2
607258	Hypercalciuria, absorptive
143860	Hyperchlorhidrosis, isolated
607748	Hypercholanemia, familial
607748	Hypercholanemia, familial
143890	Hypercholesterolemia, familial, 1
144010	Hypercholesterolemia, familial, 2
603776	Hypercholesterolemia, familial, 3
603813	Hypercholesterolemia, familial, 4
144650	Hyperchylomicronemia, late-onset
149400	Hyperekplexia 1
614619	Hyperekplexia 2
614618	Hyperekplexia 3
618011	Hyperekplexia 4
607685	Hypereosinophilic syndrome, idiopathic, resistant to imatinib
600886	Hyperferritinemia-cataract syndrome
612348	Hyperfibrinolysis, familial, due to increased release of PLAT
614462	Hyperglycinemia, lactic acidosis, and seizures
138500	Hyperglycinuria
138500	Hyperglycinuria
138500	Hyperglycinuria
144110	Hyperhidrosis palmaris et plantaris
256450	Hyperinsulinemic hypoglycemia, familial, 1
601820	Hyperinsulinemic hypoglycemia, familial, 2
602485	Hyperinsulinemic hypoglycemia, familial, 3
609975	Hyperinsulinemic hypoglycemia, familial, 4
609968	Hyperinsulinemic hypoglycemia, familial, 5
610021	Hyperinsulinemic hypoglycemia, familial, 7
606762	Hyperinsulinism-hyperammonemia syndrome
170500	Hyperkalemic periodic paralysis, type 2
116860	Hyperkeratotic cutaneous capillary-venous malformations associated with cerebral capillary malformations
604499	Hyperlipidemia, combined, 2
615947	Hyperlipoproteinemia, type 1D
617347	Hyperlipoproteinemia, type III
207750	Hyperlipoproteinemia, type Ib
238700	Hyperlysinemia
613280	Hypermanganesemia with dystonia 1
617013	Hypermanganesemia with dystonia 2
614300	Hypermethioninemia due to adenosine kinase deficiency
613752	Hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase
250850	Hypermethioninemia, persistent, autosomal dominant, due to methionine adenosyltransferase I/III deficiency
238970	Hyperornithinemia-hyperammonemia-homocitrullinemia syndrome
144750	Hyperostosis, endosteal
259900	Hyperoxaluria, primary, type 1
260000	Hyperoxaluria, primary, type II
613616	Hyperoxaluria, primary, type III
610071	Hyperparathyroidism 3
617343	Hyperparathyroidism 4
145000	Hyperparathyroidism, familial primary
239200	Hyperparathyroidism, neonatal
618188	Hyperparathyroidism, transient neonatal
145001	Hyperparathyroidism-jaw tumor syndrome
261640	Hyperphenylalaninemia, BH4-deficient, A
233910	Hyperphenylalaninemia, BH4-deficient, B
261630	Hyperphenylalaninemia, BH4-deficient, C
264070	Hyperphenylalaninemia, BH4-deficient, D
617384	Hyperphenylalaninemia, mild, non-BH4-deficient
239300	Hyperphosphatasia with mental retardation syndrome 1
614749	Hyperphosphatasia with mental retardation syndrome 2
614207	Hyperphosphatasia with mental retardation syndrome 3
615716	Hyperphosphatasia with mental retardation syndrome 4
616809	Hyperphosphatasia with mental retardation syndrome 6
145250	Hyperpigmentation with or without hypopigmentation
614233	Hyperpigmentation, familial progressive, 1
616214	Hyperproinsulinemia
615555	Hyperprolactinemia
239500	Hyperprolinemia, type I
239510	Hyperprolinemia, type II
145420	Hypertelorism, Teebi type
614187	Hypertelorism, preauricular sinus, punctal pits, and deafness
112410	Hypertension and brachydactyly syndrome
605115	Hypertension, early-onset, autosomal dominant, with exacerbation in pregnancy
145500	Hypertension, essential
608026	Hypertensive nephropathy
603373	Hyperthyroidism, familial gestational
609152	Hyperthyroidism, nonautoimmune
135400	Hypertrichosis terminalis, generalized, with or without gingival hyperplasia
307150	Hypertrichosis, congenital generalized
239850	Hypertrichotic osteochondrodysplasia
614480	Hypertriglyceridemia, transient infantile
259100	Hypertrophic osteoarthropathy, primary, autosomal recessive 1
614441	Hypertrophic osteoarthropathy, primary, autosomal recessive 2
613845	Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis
162000	Hyperuricemic nephropathy, familial juvenile 1
613092	Hyperuricemic nephropathy, familial juvenile 2
614227	Hyperuricemic nephropathy, familial juvenile, 3
617056	Hyperuricemic nephropathy, familial juvenile, 4
203400	Hypoaldosteronism, congenital, due to CMO I deficiency
610600	Hypoaldosteronism, congenital, due to CMO II deficiency
604091	Hypoalphalipoproteinemia
615558	Hypobetalipoproteinemia
605019	Hypobetalipoproteinemia, familial, 2
615361	Hypocalcemia, autosomal dominant 2
601198	Hypocalcemia, autosomal dominant
601198	Hypocalcemia, autosomal dominant, with Bartter syndrome
145980	Hypocalciuric hypercalcemia, type I
145981	Hypocalciuric hypercalcemia, type II
600740	Hypocalciuric hypercalcemia, type III
146000	Hypochondroplasia
616004	Hypodysfibrinogenemia
616004	Hypodysfibrinogenemia, congenital
202400	Hypofibrinogenemia, congenital
202400	Hypofibrinogenemia, congenital
240800	Hypoglycemia of infancy, leucine-sensitive
308700	Hypogonadotropic hypogonadism 1 with or without anosmia (Kallmann syndrome 1)
614839	Hypogonadotropic hypogonadism 10 with or without anosmia
614840	Hypogonadotropic hypogonadism 11 with or without anosmia
614858	Hypogonadotropic hypogonadism 14 with or without anosmia
615266	Hypogonadotropic hypogonadism 17 with or without anosmia
615267	Hypogonadotropic hypogonadism 18 with or without anosmia
615269	Hypogonadotropic hypogonadism 19 with or without anosmia
147950	Hypogonadotropic hypogonadism 2 with or without anosmia
615270	Hypogonadotropic hypogonadism 20 with or without anosmia
615271	Hypogonadotropic hypogonadism 21 with anosmia
616030	Hypogonadotropic hypogonadism 22, with or without anosmia
228300	Hypogonadotropic hypogonadism 23 with or without anosmia
229070	Hypogonadotropic hypogonadism 24 without anosmia
244200	Hypogonadotropic hypogonadism 3 with or without anosmia
610628	Hypogonadotropic hypogonadism 4 with or without anosmia
612370	Hypogonadotropic hypogonadism 5 with or without anosmia
612702	Hypogonadotropic hypogonadism 6 with or without anosmia
146110	Hypogonadotropic hypogonadism 7 without anosmia
614837	Hypogonadotropic hypogonadism 8 with or without anosmia
614838	Hypogonadotropic hypogonadism 9 with or without anosmia
240900	Hypoinsulinemic hypoglycemia with hemihypertrophy
170400	Hypokalemic periodic paralysis, type 1
613345	Hypokalemic periodic paralysis, type 2
602014	Hypomagnesemia 1, intestinal
154020	Hypomagnesemia 2, renal
248250	Hypomagnesemia 3, renal
611718	Hypomagnesemia 4, renal
248190	Hypomagnesemia 5, renal, with ocular involvement
613882	Hypomagnesemia 6, renal
618314	Hypomagnesemia, seizures, and mental retardation 2
616418	Hypomagnesemia, seizures, and mental retardation
605253	Hypomyelinating neuropathy, congenital, 1
618184	Hypomyelinating neuropathy, congenital, 2
618186	Hypomyelinating neuropathy, congenital, 3
615281	Hypomyelination with brainstem and spinal cord involvement and leg spasticity
307700	Hypoparathyroidism, X-linked
146200	Hypoparathyroidism, autosomal dominant
146200	Hypoparathyroidism, autosomal recessive
146200	Hypoparathyroidism, familial isolated
146255	Hypoparathyroidism, sensorineural deafness, and renal dysplasia
241410	Hypoparathyroidism-retardation-dysmorphism syndrome
146300	Hypophosphatasia, adult
241510	Hypophosphatasia, childhood
241500	Hypophosphatasia, infantile
612089	Hypophosphatemic rickets and hyperparathyroidism
241530	Hypophosphatemic rickets with hypercalciuria
300554	Hypophosphatemic rickets
241520	Hypophosphatemic rickets, AR
307800	Hypophosphatemic rickets, X-linked dominant
193100	Hypophosphatemic rickets, autosomal dominant
613312	Hypophosphatemic rickets, autosomal recessive, 2
241550	Hypoplastic left heart syndrome 1
614435	Hypoplastic left heart syndrome 2
188740	Hypoplastic or aplastic tibia with polydactyly
613679	Hypoprothrombinemia
300633	Hypospadias 1, X-linked
300758	Hypospadias 2, X-linked
146450	Hypospadias 3, autosomal
300888	Hypothyroidism, central, and testicular enlargement
225250	Hypothyroidism, congenital nongoitrous, 5
218700	Hypothyroidism, congenital, due to thyroid dysgenesis or hypoplasia
275100	Hypothyroidism, congenital, nongoitrous 4
603372	Hypothyroidism, congenital, nongoitrous, 1 275200
609893	Hypothyroidism, congenital, nongoitrous, 3
614450	Hypothyroidism, congenital, nongoitrous, 6
617330	Hypotonia, ataxia, and delayed development syndrome
617915	Hypotonia, ataxia, developmental delay, and tooth enamel defect syndrome
618493	Hypotonia, hyperventilation, impaired intellectual development, dysautonomia, epilepsy, and eye abnormalities
615419	Hypotonia, infantile, with psychomotor retardation and characteristic facies 1
616801	Hypotonia, infantile, with psychomotor retardation and characteristic facies 2
616900	Hypotonia, infantile, with psychomotor retardation and characteristic facies 3
616816	Hypotonia, infantile, with psychomotor retardation
606407	Hypotonia-cystinuria syndrome
605389	Hypotrichosis 1
614238	Hypotrichosis 10
615059	Hypotrichosis 11
615885	Hypotrichosis 12
618275	Hypotrichosis 14
146520	Hypotrichosis 2
146550	Hypotrichosis 4
612841	Hypotrichosis 5
607903	Hypotrichosis 6
604379	Hypotrichosis 7
278150	Hypotrichosis 8
614237	Hypotrichosis 9
601553	Hypotrichosis, congenital, with juvenile macular dystrophy
607823	Hypotrichosis-lymphedema-telangiectasia syndrome
137940	Hypotrichosis-lymphedema-telangiectasia-renal defect syndrome
612076	Hypouricemia, renal, 2
220150	Hypouricemia, renal
602540	Hystrix-like ichthyosis with deafness
308205	IFAP syndrome with or without BRESHECK syndrome
614732	IMAGE syndrome
618336	IMAGE-I syndrome
607676	IRAK4 deficiency
147750	IVIC syndrome
146800	Ichthyosis bullosa of Siemens
