DO_ID	DO_NAME	PARENT_DO_ID	LEVEL
DOID:8927	learning disability	DOID:0060038	3
DOID:8925	primary thrombocytopenia	DOID:0060050	5
DOID:14753	isovaleric acidemia	DOID:0060159	4
DOID:14711	FG syndrome	DOID:0050735	3
DOID:14717	centronuclear myopathy	DOID:423	5
DOID:0060373	orofaciodigital syndrome III	DOID:4501	2
DOID:0060372	autosomal recessive early-onset Parkinson disease 15	DOID:0060894	7
DOID:0050929	mucosal melanoma	DOID:1909	4
DOID:0060375	orofaciodigital syndrome V	DOID:4501	2
DOID:0050928	ovarian melanoma	DOID:2394	6
DOID:0060374	orofaciodigital syndrome IV	DOID:4501	2
DOID:0060377	orofaciodigital syndrome VII	DOID:4501	2
DOID:0060376	Joubert syndrome with orofaciodigital defect	DOID:0050777	3
DOID:0060379	acrofacial dysostosis	DOID:1934	6
DOID:0060378	orofaciodigital syndrome VIII	DOID:4501	2
DOID:0050923	spindle epithelial tumor with thymus-like differentiation tumor	DOID:3963	6
DOID:8956	cowpox	DOID:934	2
DOID:0050922	gastrointestinal carcinoma	DOID:3119	4
DOID:0050921	pharynx squamous cell carcinoma	DOID:0060119	5
DOID:0050920	tonsil squamous cell carcinoma	DOID:8858	7
DOID:8955	sideroblastic anemia	DOID:12449	4
DOID:0050927	duodenum adenoma	DOID:1737	7
DOID:0060380	orofaciodigital syndrome X	DOID:4501	2
DOID:0050926	jejunal adenocarcinoma	DOID:13499	7
DOID:0050925	small intestine carcinoid neuroendocrine tumor	DOID:10154	6
DOID:0060382	orofaciodigital syndrome IX	DOID:4501	2
DOID:0050924	striated muscle rhabdoid tumor	DOID:4045	5
DOID:0060381	orofaciodigital syndrome XI	DOID:4501	2
DOID:14720	type I Ehlers-Danlos syndrome	DOID:13359	5
DOID:14723	beta-ketothiolase deficiency	DOID:0050737	4
DOID:14725	autosomal dominant microcephaly	DOID:0050736	4
DOID:0060384	acrofacial dysostosis, Catania type	DOID:0060379	7
DOID:0050919	trachea mucoepidermoid carcinoma	DOID:4876	6
DOID:0060383	acrofacial dysostosis Rodriguez type	DOID:0060379	7
DOID:0050918	vaginal carcinoma	DOID:119	6
DOID:0060386	Chilblain lupus	DOID:0050169	6
DOID:0050917	lung combined type small cell adenocarcinoma	DOID:5421	8
DOID:0060385	acrofacial dysostosis, Patagonia type	DOID:0060379	7
DOID:0060388	chromosomal deletion syndrome	DOID:0080014	2
DOID:0060387	chondrodysplasia Blomstrand type	DOID:2256	6
DOID:0060389	chromosome 10q23 deletion syndrome	DOID:0060388	3
DOID:0050912	colon adenoma	DOID:235	6
DOID:7613	sarcomatosis of the meninges	DOID:7614	7
DOID:0050911	appendix carcinoid tumor	DOID:11239	6
DOID:7612	childhood intracortical osteosarcoma	DOID:7602	10
DOID:8946	severe nonproliferative diabetic retinopathy	DOID:8947	8
DOID:0050910	cecum adenoma	DOID:1517	6
DOID:7615	sarcomatosis	DOID:1115	4
DOID:8943	lattice corneal dystrophy	DOID:0060441	8
DOID:7614	meninges sarcoma	DOID:3565	6
DOID:0050916	bronchus mucoepidermoid carcinoma	DOID:1325	5
DOID:0060391	chromosome 13q14 deletion syndrome	DOID:0060388	3
DOID:8941	seborrheic infantile dermatitis	DOID:8741	5
DOID:0050915	rectum adenoma	DOID:1984	6
DOID:0060390	distal 10q deletion syndrome	DOID:0060388	3
DOID:0050914	large intestine adenoma	DOID:4610	5
DOID:0060393	chromosome 15q11.2 deletion syndrome	DOID:0060388	3
DOID:7611	parathyroid oncocytic adenoma	DOID:7608	5
DOID:0050913	large intestine adenocarcinoma	DOID:5672	6
DOID:0060392	chromosome 14q11-q22 deletion syndrome	DOID:0060388	3
DOID:7610	mixed cell type adenoma of parathyroid	DOID:7608	5
DOID:13401	angioid streaks	DOID:5679	6
DOID:8947	diabetic retinopathy	DOID:2462	7
DOID:14731	Weaver syndrome	DOID:0080015	1
DOID:0050909	MALT lymphoma	DOID:0060060	7
DOID:0060395	chromosome 15q24 deletion syndrome	DOID:0060388	3
DOID:0050908	myelodysplastic syndrome	DOID:4960	6
DOID:0060394	chromosome 15q13.3 microdeletion syndrome	DOID:0060388	3
DOID:0050907	mixed extragonadal germ cell cancer	DOID:3306	5
DOID:0060397	chromosome 15q26-qter deletion syndrome	DOID:0060388	3
DOID:0050906	conjunctival nevus	DOID:0060096	5
DOID:0060396	chromosome 15q25 deletion syndrome	DOID:0060388	3
DOID:0060399	chromosome 16p12.1 deletion syndrome, 520kb	DOID:0060388	3
DOID:0060398	chromosome 16p11.2 deletion syndrome, 220kb	DOID:0060388	3
DOID:0050901	corpus callosum oligodendroglioma	DOID:3187	8
DOID:0050900	sacrum chordoma	DOID:4153	9
DOID:0050905	inflammatory myofibroblastic tumor	DOID:3350	4
DOID:0050904	salivary gland carcinoma	DOID:8850	6
DOID:0050903	parietal lobe ependymoma	DOID:14384	9
DOID:0050902	medulloblastoma	DOID:4706	7
DOID:1495	cystic echinococcosis	DOID:1496	4
DOID:1492	eye and adnexa disease	DOID:0050155	3
DOID:1498	cholera	DOID:0050338	3
DOID:1496	echinococcosis	DOID:883	3
DOID:8912	tinea nigra	DOID:0050133	3
DOID:8913	dermatophytosis	DOID:0050134	3
DOID:12185	otosclerosis	DOID:2952	5
DOID:12190	descending colon cancer	DOID:219	7
DOID:12191	splenic flexure cancer	DOID:12190	8
DOID:12192	sigmoid colon cancer	DOID:219	7
DOID:12196	superficial keratitis	DOID:4677	7
DOID:12197	punctate epithelial keratoconjunctivitis	DOID:12196	8
DOID:12197	punctate epithelial keratoconjunctivitis	DOID:9368	6
DOID:1461	cholesterol embolism	DOID:178	3
DOID:1460	atheroembolism of kidney	DOID:1461	4
DOID:2790	necatoriasis	DOID:883	3
DOID:13490	active cochleovestibular Meniere's disease	DOID:9849	9
DOID:2797	idiopathic interstitial pneumonia	DOID:552	5
DOID:13492	active cochlear Meniere's disease	DOID:9849	9
DOID:12161	peripheral retinal degeneration	DOID:8466	7
DOID:13491	active vestibular Meniere's disease	DOID:9849	9
DOID:12162	pseudoretinitis pigmentosa	DOID:12161	8
DOID:12163	senile reticular retinal degeneration	DOID:12161	8
DOID:12164	Blessig's cysts	DOID:12161	8
DOID:1468	labyrinthitis	DOID:3930	6
DOID:2799	bronchiolitis obliterans	DOID:3082	5
DOID:12165	retinal lattice degeneration	DOID:12161	8
DOID:1467	serous labyrinthitis	DOID:1468	7
DOID:12166	cobblestone retinal degeneration	DOID:12161	8
DOID:13498	urethral syndrome	DOID:732	3
DOID:12167	secondary vitreoretinal degeneration	DOID:12161	8
DOID:12168	ulnar nerve lesion	DOID:572	7
DOID:12169	carpal tunnel syndrome	DOID:573	4
DOID:13499	jejunal cancer	DOID:10154	6
DOID:2782	rectosigmoid junction cancer	DOID:12192	8
DOID:2781	rectosigmoid cancer	DOID:2782	9
DOID:2780	rectosigmoid junction neoplasm	DOID:1896	7
DOID:2780	rectosigmoid junction neoplasm	DOID:1984	6
DOID:1455	geographic tongue	DOID:1453	6
DOID:2786	cerebellar disease	DOID:936	4
DOID:12170	radial nerve lesion	DOID:12171	6
DOID:12170	radial nerve lesion	DOID:572	7
DOID:2785	Dandy-Walker syndrome	DOID:2786	5
DOID:12171	radial neuropathy	DOID:1188	5
DOID:1453	atrophic glossitis	DOID:1456	5
DOID:2784	lung sarcoma	DOID:1324	5
DOID:1459	hypothyroidism	DOID:50	3
DOID:1458	postsurgical hypothyroidism	DOID:1459	4
DOID:2789	parasitic protozoa infectious disease	DOID:1398	2
DOID:12175	dyshormonogenic goiter	DOID:12176	4
DOID:12176	goiter	DOID:50	3
DOID:1456	glossitis	DOID:10944	4
DOID:12177	common variable immunodeficiency	DOID:2583	5
DOID:12179	tinea corporis	DOID:8913	4
DOID:12139	dysthymic disorder	DOID:3324	3
DOID:1483	gingival disease	DOID:3388	5
DOID:1485	cystic fibrosis	DOID:0050737	4
DOID:12140	Chagas disease	DOID:10113	4
DOID:13474	progressive peripheral pterygium	DOID:10526	8
DOID:12143	neurogenic bladder	DOID:365	3
DOID:13473	central pterygium	DOID:13474	9
DOID:12144	low compliance bladder	DOID:365	3
DOID:13476	supraglottis cancer	DOID:2596	5
DOID:12145	detrusor sphincter dyssynergia	DOID:365	3
DOID:13477	balanitis xerotica obliterans	DOID:13033	5
DOID:12148	alveolar echinococcosis	DOID:1496	4
DOID:1470	major depressive disorder	DOID:1596	4
DOID:13481	thanatophoric dysplasia	DOID:2256	6
DOID:1475	lymphangioma	DOID:0060084	3
DOID:1474	aggressive periodontitis	DOID:824	6
DOID:13482	Proteus syndrome	DOID:0080015	1
DOID:12155	lymphocytic choriomeningitis	DOID:934	2
DOID:13487	childhood disintegrative disease	DOID:0060040	3
DOID:12156	arachnoiditis	DOID:9471	4
DOID:12157	aseptic meningitis	DOID:10310	5
DOID:2870	endometrial adenocarcinoma	DOID:2871	8
DOID:1542	head and neck carcinoma	DOID:11934	4
DOID:1540	parathyroid carcinoma	DOID:170	4
DOID:2871	endometrial carcinoma	DOID:1380	7
DOID:2877	larynx sarcoma	DOID:2596	5
DOID:2876	laryngeal squamous cell carcinoma	DOID:2600	6
DOID:2879	nodular degeneration of cornea	DOID:1237	7
DOID:1532	pleural disease	DOID:0050161	3
DOID:2862	glucosephosphate dehydrogenase deficiency	DOID:2978	3
DOID:2861	congenital nonspherocytic hemolytic anemia	DOID:589	6
DOID:2860	hemoglobinopathy	DOID:589	6
DOID:1561	cognitive disorder	DOID:150	1
DOID:2892	exocervical carcinoma	DOID:2893	7
DOID:2891	thyroid adenoma	DOID:0060089	4
DOID:1564	fungal infectious disease	DOID:0050117	1
DOID:1563	dermatomycosis	DOID:0050134	3
DOID:1562	chromoblastomycosis	DOID:0050135	3
DOID:2893	cervix carcinoma	DOID:4362	6
DOID:1569	mechanical ectropion	DOID:1570	7
DOID:1554	vibratory urticaria	DOID:0060220	5
DOID:2885	benign prostate phyllodes tumor	DOID:0060087	5
DOID:2883	prostatic adenoma	DOID:0060087	5
DOID:1558	angioedema	DOID:37	3
DOID:2889	retrocochlear disease	DOID:2742	4
DOID:1557	hypersensitivity reaction type III disease	DOID:0060056	3
DOID:1556	arthus reaction	DOID:1557	4
DOID:2887	prostate leiomyoma	DOID:0060087	5
DOID:1555	urticaria	DOID:37	3
DOID:2828	acalculous cholecystitis	DOID:1949	7
DOID:2834	acquired polycythemia	DOID:8432	4
DOID:2833	dehydration polycythemia	DOID:2834	5
DOID:2832	geotrichosis	DOID:2473	4
DOID:2838	stress polycythemia	DOID:2834	5
DOID:2835	polycythemia due to hypoxia	DOID:2834	5
DOID:5090	sternum cancer	DOID:184	6
DOID:2817	cranial nerve III tumor	DOID:338	6
DOID:2817	cranial nerve III tumor	DOID:562	6
DOID:5099	middle ear cancer	DOID:833	6
DOID:5093	thoracic cancer	DOID:0050686	3
DOID:2825	nose disease	DOID:974	3
DOID:1519	cecum carcinoma	DOID:1521	7
DOID:0090101	lethal congenital glycogen storage disease of heart	DOID:2747	5
DOID:1521	cecum cancer	DOID:5672	6
DOID:0090100	ocular albinism with sensorineural deafness	DOID:630	1
DOID:1520	colon carcinoma	DOID:219	7
DOID:0090105	autosomal recessive hypercholesterolemia	DOID:13810	5
DOID:1525	nodular nonsuppurative panniculitis	DOID:1526	4
DOID:2856	euthyroid sick syndrome	DOID:50	3
DOID:0090104	Huntington disease-like 2	DOID:1289	4
DOID:2855	hyperthyroxinemia	DOID:50	3
DOID:0090103	Huntington disease-like 1	DOID:649	5
DOID:1523	colon lymphoma	DOID:219	7
DOID:0090102	autosomal dominant macrothrombocytopenia TUBB1-related	DOID:1588	6
DOID:1522	cecum lymphoma	DOID:1521	7
DOID:0090109	autosomal dominant hypocalcemia	DOID:10575	4
DOID:1529	penile disease	DOID:48	3
DOID:0090108	autosomal dominant hypocalcemia 2	DOID:0090109	5
DOID:2859	hemoglobin C disease	DOID:2860	7
DOID:0090107	autosomal dominant hypocalcemia 1	DOID:0090109	5
DOID:0090106	Bh4-deficient hyperphenylalaninemia A	DOID:9252	3
DOID:1526	panniculitis	DOID:37	3
DOID:1526	panniculitis	DOID:631	7
DOID:1509	avoidant personality disorder	DOID:1510	2
DOID:1508	candidiasis	DOID:2473	4
DOID:2839	erythropoietin polycythemia	DOID:2834	5
DOID:1510	personality disorder	DOID:150	1
DOID:2841	asthma	DOID:1176	4
DOID:1513	chronic cervicitis	DOID:2568	6
DOID:1512	chronic gonorrhea of cervix	DOID:1513	7
DOID:2843	long QT syndrome	DOID:0060036	5
DOID:2842	Jervell-Lange Nielsen syndrome	DOID:2843	6
DOID:1518	cecal disease	DOID:5295	3
DOID:1517	cecal benign neoplasm	DOID:4610	5
DOID:2848	melancholia	DOID:1596	4
DOID:2846	bruxism	DOID:535	2
DOID:5063	basosquamous carcinoma	DOID:2513	7
DOID:5062	phencyclidine abuse	DOID:302	3
DOID:0090123	aromatic L-amino acid decarboxylase deficiency	DOID:655	2
DOID:0090122	aromatase excess syndrome	DOID:15	2
DOID:0090121	apparent mineralocorticoid excess	DOID:3947	5
DOID:0090120	hereditary neutrophilia	DOID:9500	3
DOID:0090127	camptodactyly-arthropathy-coxa vara-pericarditis syndrome	DOID:0050737	4
DOID:0090126	branched-chain keto acid dehydrogenase kinase deficiency	DOID:0050737	4
DOID:0090125	COL4A1-related familial vascular leukoencephalopathy	DOID:936	4
DOID:0090124	neurogenic arthrogryposis multiplex congenita	DOID:863	2
DOID:0090129	carnitine palmitoyltransferase I deficiency	DOID:3146	3
DOID:0090128	dilated cardiomyopathy with woolly hair and keratoderma	DOID:0050737	4
DOID:14701	propionic acidemia	DOID:0060159	4
DOID:14702	branchiootorenal syndrome	DOID:0050736	4
DOID:14705	Pfeiffer syndrome	DOID:12960	8
DOID:5052	melioidosis	DOID:0050338	3
DOID:6383	childhood brain stem glioma	DOID:4206	9
DOID:6386	childhood brainstem astrocytoma	DOID:6383	10
DOID:5050	Ehrlich tumor carcinoma	DOID:3459	6
DOID:6381	anterior foramen magnum meningioma	DOID:4708	10
DOID:0090112	Nasu-Hakola disease	DOID:0050737	4
DOID:5056	adult cerebellar neoplasm	DOID:4205	8
DOID:0090111	PCWH syndrome	DOID:0050736	4
DOID:5057	papillary meningioma of the cerebellum	DOID:4205	8
DOID:5057	papillary meningioma of the cerebellum	DOID:5058	7
DOID:0090110	immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome	DOID:0060056	3
DOID:5058	rhabdoid meningioma	DOID:3565	6
DOID:5059	childhood cerebellar neoplasm	DOID:4205	8
DOID:0090116	spondylocarpotarsal synostosis syndrome	DOID:0080006	5
DOID:0090115	spinocerebellar ataxia type 1 with axonal neuropathy	DOID:863	2
DOID:0090114	Sorsby's fundus dystrophy	DOID:8500	7
DOID:0090113	RIDDLE syndrome	DOID:0050737	4
DOID:0090119	ankyloblepharon-ectodermal defects-cleft lip/palate syndrome	DOID:0050736	4
DOID:0090118	congenital amegakaryocytic thrombocytopenia	DOID:1588	6
DOID:0090117	thiamine-responsive megaloblastic anemia syndrome	DOID:0050737	4
DOID:5088	mixed epithelial stromal tumour	DOID:154	4
DOID:5082	liver cirrhosis	DOID:409	4
DOID:5083	iodine hypothyroidism	DOID:1459	4
DOID:0090141	cortisone reductase deficiency 1	DOID:0090139	3
DOID:0090140	cortisone reductase deficiency 2	DOID:0090139	3
DOID:0090145	dopamine beta-hydroxylase deficiency	DOID:655	2
DOID:0090144	Donnai-Barrow syndrome	DOID:0050737	4
DOID:0090143	brachyolmia-amelogenesis imperfecta syndrome	DOID:0050737	4
DOID:0090142	cystathioninuria	DOID:9252	3
DOID:2810	middle lobe syndrome	DOID:850	4
DOID:2816	malignant oculomotor nerve tumor	DOID:2815	7
DOID:2816	malignant oculomotor nerve tumor	DOID:2817	7
DOID:2815	cranial nerve malignant neoplasm	DOID:338	6
DOID:2814	malignant neoplasm of acoustic nerve	DOID:2815	7
DOID:5074	malignant ependymoma	DOID:3070	4
DOID:5075	myxopapillary ependymoma	DOID:4844	5
DOID:5076	mixed glioma	DOID:3070	4
DOID:5077	subependymal giant cell astrocytoma	DOID:4843	6
DOID:0090130	cortical dysplasia-focal epilepsy syndrome	DOID:936	4
DOID:0090134	complex cortical dysplasia with other brain malformations 3	DOID:0090131	5
DOID:5078	ganglioglioma	DOID:0060084	3
DOID:0090133	complex cortical dysplasia with other brain malformations 2	DOID:0090131	5
DOID:0090132	complex cortical dysplasia with other brain malformations 7	DOID:0090131	5
DOID:0090131	complex cortical dysplasia with other brain malformations	DOID:936	4
DOID:0090138	complex cortical dysplasia with other brain malformations 4	DOID:0090131	5
DOID:2801	nonspecific interstitial pneumonia	DOID:2797	6
DOID:0090137	complex cortical dysplasia with other brain malformations 1	DOID:0090131	5
DOID:2800	acute interstitial pneumonia	DOID:2797	6
DOID:0090136	complex cortical dysplasia with other brain malformations 6	DOID:0090131	5
DOID:0090135	complex cortical dysplasia with other brain malformations 5	DOID:0090131	5
DOID:0090139	cortisone reductase deficiency	DOID:28	2
DOID:7684	maxillary sinus adenocarcinoma	DOID:1357	6
DOID:5022	aflatoxins-related hepatocellular carcinoma	DOID:684	7
DOID:7689	leptomeninges sarcoma	DOID:6086	7
DOID:6354	CLL/SLL	DOID:1040	8
DOID:7685	pancreatic non-invasive intraductal papillary-mucinous carcinoma	DOID:7574	8
DOID:5026	sclerosing hepatic carcinoma	DOID:684	7
DOID:5016	hepatocellular clear cell carcinoma	DOID:684	7
DOID:7679	sphenoid sinus Schneiderian papilloma	DOID:6947	6
DOID:7678	sphenoid sinus inverted papilloma	DOID:6947	6
DOID:6344	melanocytic psammomatous MPNST	DOID:6345	8
DOID:7675	testicular fibroma	DOID:4757	5
DOID:5015	fibrolamellar carcinoma	DOID:684	7
DOID:6345	malignant melanocytic neoplasm of the peripheral nerve sheath	DOID:5940	7
DOID:7676	testicular thecoma	DOID:4757	5
DOID:5041	esophageal cancer	DOID:3119	4
DOID:5042	malignant granular cell myoblastoma	DOID:4159	5
DOID:5043	vulvar granular cell tumor	DOID:0060109	6
DOID:5044	cardiac granular cell neoplasm	DOID:0060091	4
DOID:5040	malignant granular cell esophageal tumor	DOID:5041	5
DOID:6370	hepatic osteogenic sarcoma	DOID:270	6
DOID:6370	hepatic osteogenic sarcoma	DOID:3357	8
DOID:5046	mediastinal granular cell myoblastoma	DOID:4691	6
DOID:6376	hypersplenism	DOID:2529	4
DOID:5047	neurohypophysis granular cell tumor	DOID:5048	10
DOID:6379	diffuse meningeal melanocytosis	DOID:4955	6
DOID:5048	posterior pituitary gland neoplasm	DOID:3643	9
DOID:0060304	dyschromatosis universalis hereditaria	DOID:10123	4
DOID:0060303	complement component 9 deficiency	DOID:626	4
DOID:0060306	Meier-Gorlin syndrome	DOID:0050737	4
DOID:0060305	megalocornea	DOID:10124	6
DOID:0060308	autosomal recessive non-syndromic intellectual disability	DOID:0050889	5
DOID:0060307	autosomal dominant non-syndromic intellectual disability	DOID:0050889	5
DOID:0060309	syndromic X-linked intellectual disability	DOID:0050888	5
DOID:5030	pineal parenchymal tumor of intermediate differentiation	DOID:1664	6
DOID:7693	abdominal aortic aneurysm	DOID:3627	6
DOID:5031	adult pineal parenchymal tumor	DOID:5032	5
DOID:5032	pineal gland cancer	DOID:170	4
DOID:6364	migraine	DOID:936	4
DOID:7694	bladder urachal adenocarcinoma	DOID:5958	7
DOID:0060300	complement component 7 deficiency	DOID:626	4
DOID:0060302	type II complement component 8 deficiency	DOID:626	4
DOID:0060301	type I complement component 8 deficiency	DOID:626	4
DOID:0050999	autosomal recessive spinocerebellar ataxia 10	DOID:0050950	6
DOID:5039	myoblastoma	DOID:461	5
DOID:0050998	nonprogressive cerebellar atxia with mental retardation	DOID:0050753	6
DOID:0050997	cerebellar ataxia, mental retardation and dysequlibrium syndrome	DOID:0050950	6
DOID:7697	pancreatic ACTH hormone producing tumor	DOID:1799	6
DOID:7696	lung hilum cancer	DOID:1324	5
DOID:6367	acral lentiginous melanoma	DOID:8923	6
DOID:7698	non-functioning pancreatic endocrine tumor	DOID:1799	6
DOID:0050992	episodic ataxia type 4	DOID:963	6
DOID:0050991	episodic ataxia type 3	DOID:963	6
DOID:0050990	episodic ataxia type 2	DOID:963	6
DOID:0050996	episodic ataxia type 8	DOID:963	6
DOID:0050995	episodic ataxia type 7	DOID:963	6
DOID:0050994	episodic ataxia type 6	DOID:963	6
DOID:0050993	episodic ataxia type 5	DOID:963	6
DOID:0060436	chromosome 22q11.2 microduplication syndrome	DOID:0060429	3
DOID:0060435	chromosome 1q21.1 duplication syndrome	DOID:0060429	3
DOID:11148	hypersecretion glaucoma	DOID:1686	6
DOID:0060438	Cole-Carpenter syndrome	DOID:12347	7
DOID:11149	aqueous misdirection	DOID:1686	6
DOID:0060437	chromosome 22q13 duplication syndrome	DOID:0060429	3
DOID:0060439	lysinuric protein intolerance	DOID:9252	3
DOID:8850	salivary gland cancer	DOID:8618	5
DOID:0060430	chromosome 16p11.2 duplication syndrome	DOID:0060429	3
DOID:0060432	chromosome 17p13.3 duplication syndrome	DOID:0060429	3
DOID:0060431	chromosome 16p13.3 duplication syndrome	DOID:0060429	3
DOID:0060434	chromosome 17q21.31 duplication syndrome	DOID:0060429	3
DOID:0060433	chromosome 17q12 duplication syndrome	DOID:0060429	3
DOID:8857	lupus erythematosus	DOID:417	4
DOID:8858	tonsil cancer	DOID:8557	6
DOID:7527	acute gonococcal endometritis	DOID:7528	7
DOID:7521	breast myoepitheliosis	DOID:3004	6
DOID:7520	periductal breast myoepitheliosis	DOID:7521	7
DOID:7522	pediatric infratentorial ependymoblastoma	DOID:4207	9
DOID:7522	pediatric infratentorial ependymoblastoma	DOID:4794	7
DOID:11151	cholecystolithiasis	DOID:0060262	3
DOID:11153	miliaria rubra	DOID:1382	5
DOID:11155	hypohidrosis	DOID:1383	4
DOID:7528	acute endometritis	DOID:1002	6
DOID:11156	anhidrosis	DOID:1383	4
DOID:0060447	epithelial basement membrane dystrophy	DOID:0060440	8
DOID:0060446	X-linked endothelial corneal dystrophy	DOID:0060443	8
DOID:0060449	gelatinous drop-like corneal dystrophy	DOID:0060440	8
DOID:0060448	Fleck corneal dystrophy	DOID:0060442	8
DOID:0060441	epithelial-stromal TGFBI dystrophy	DOID:2566	7
DOID:0060440	epithelial and subepithelial dystrophy	DOID:2566	7
DOID:0060443	corneal endothelial dystrophy	DOID:2566	7
DOID:0060442	stromal dystrophy	DOID:2566	7
DOID:0060445	congenital stromal corneal dystrophy	DOID:0060442	8
DOID:0060444	granular corneal dystrophy type II	DOID:0060441	8
DOID:7514	Wolffian adnexal neoplasm	DOID:5727	7
