ORPHANET_ID	ORPHANET_NAME	ICD10CM_ID
263335	Moderately-differentiated thymic neuroendocrine carcinoma	C37
263339	Poorly differentiated thymic neuroendocrine carcinoma	C37
3005	Pyle disease	Q78.5
3004	Mirror polydactyly-vertebral segmentation-limbs defects syndrome	Q87.2
263310	Thymoma type A	C37
263310	Thymoma type A	D15.0
263317	Thymoma type B	C37
263317	Thymoma type B	D15.0
263324	Thymoma type AB	C37
263324	Thymoma type AB	D15.0
263331	Well-differentiated thymic neuroendocrine carcinoma	C37
2990	Autosomal recessive multiple pterygium syndrome	Q79.8
263297	Glycogen storage disease with severe cardiomyopathy due to glycogenin deficiency	E74.0
2985	Pseudoprogeria syndrome	Q87.8
2989	Familial pterygium of the conjunctiva	H11.0
2988	Pterygium colli-intellectual disability-digital anomalies syndrome	Q87.0
3138	Ulnar-mammary syndrome	Q71.8
3145	Nephrogenic diabetes insipidus-intracranial calcification syndrome	N21.5
3143	Autoimmune polyendocrinopathy type 2	E31.0
3144	Schneckenbecken dysplasia	Q77.7
3132	Say-Barber-Miller syndrome	Q87.8
798	Schinzel-Giedion syndrome	Q87.0
3133	Say-Field-Coldwell syndrome	Q74.8
3134	SCARF syndrome	Q82.8
3121	Ruvalcaba syndrome	Q87.8
3118	Rudiger syndrome	Q87.8
262860	Partial duplication of the long arm of chromosome 4	Q92.3
2909	Rothmund-Thomson syndrome	Q82.8
3110	Rombo syndrome	L98.8
3115	Roussy-Lévy syndrome	G60.0
3101	Richieri Costa-da Silva syndrome	Q87.8
3102	Richieri Costa-Pereira syndrome	Q87.8
3104	Robin sequence-oligodactyly syndrome	Q87.0
3107	Autosomal dominant Robinow syndrome	Q87.1
3109	Mayer-Rokitansky-Küster-Hauser syndrome	Q51.8
3086	Autosomal dominant vitreoretinochoroidopathy	H35.5
3087	Retinohepatoendocrinologic syndrome	Q87.8
3090	Congenital pulmonary venous return anomaly	Q26.4
3090	Congenital pulmonary venous return anomaly	Q26.2
3090	Congenital pulmonary venous return anomaly	Q26.3
3097	Meacham syndrome	Q87.8
3098	Rhizomelic syndrome, Urbach type	Q87.1
262182	Partial deletion of the long arm of chromosome 22	Q93.5
3078	Severe X-linked intellectual disability, Gustavson type	F72.9
3077	X-linked intellectual disability-psychosis-macroorchidism syndrome	F71.1
3080	Intellectual disability, Wolff type	Q87.0
3079	Intellectual disability, Buenos-Aires type	Q87.8
262110	Partial deletion of the long arm of chromosome 14	Q93.5
3063	X-linked intellectual disability, Snyder type	Q87.8
262119	Partial deletion of the long arm of chromosome 15	Q93.5
262128	Partial deletion of the long arm of chromosome 16	Q93.5
262137	Partial deletion of the long arm of chromosome 17	Q93.5
262146	Partial deletion of the long arm of chromosome 18	Q93.5
3068	Intellectual disability-myopathy-short stature-endocrine defect syndrome	Q87.8
262155	Partial deletion of the long arm of chromosome 19	Q93.5
262164	Partial deletion of the long arm of chromosome 20	Q93.5
262173	Partial deletion of the long arm of chromosome 21	Q93.5
2886	TARP syndrome	Q87.8
2884	Piebaldism	E70.3
2881	Cutaneous photosensitivity-lethal colitis syndrome	L57.8
2879	Phocomelia, Schinzel type	Q87.2
268835	Lipomyelomeningocele	Q05.9
2878	Phocomelia-ectrodactyly-deafness-sinus arrhythmia syndrome	Q87.2
268826	Parietal encephalocele	Q01.8
268829	Basal encephalocele	Q01.8
268920	Isolated megalencephaly	Q04.5
268882	Arnold-Chiari malformation type I	G95.0
2889	Pili torti	Q84.1
2888	Pierre Robin syndrome-faciodigital anomaly syndrome	Q87.8
268868	Isolated amyelia	Q06.0
2865	Short stature-webbed neck-heart disease syndrome	Q87.8
2866	Short stature-deafness-neutrophil dysfunction-dysmorphism syndrome	Q87.1
2863	Short stature-wormian bones-dextrocardia syndrome	Q87.1
268744	Spina bifida cystica	Q05.0
268744	Spina bifida cystica	Q05.1
268744	Spina bifida cystica	Q05.2
268744	Spina bifida cystica	Q05.3
268744	Spina bifida cystica	Q05.4
268744	Spina bifida cystica	Q05.5
268744	Spina bifida cystica	Q05.6
268744	Spina bifida cystica	Q05.7
268744	Spina bifida cystica	Q05.8
268744	Spina bifida cystica	Q05.9
2875	Phakomatosis pigmentovascularis	Q85.8
268823	Occipital encephalocele	Q01.2
2876	PHAVER syndrome	Q87.8
268820	Cranial meningocele	Q01.1
268820	Cranial meningocele	Q01.2
268820	Cranial meningocele	Q01.8
268820	Cranial meningocele	Q01.9
268820	Cranial meningocele	Q01.0
268817	Cephalocele	Q01.8
268817	Cephalocele	Q01.9
268817	Cephalocele	Q01.0
268817	Cephalocele	Q01.1
268817	Cephalocele	Q01.2
2874	Phakomatosis pigmentokeratotica	Q85.8
268813	Myelocystocele	Q05.7
268813	Myelocystocele	Q05.4
268813	Myelocystocele	Q05.5
268813	Myelocystocele	Q05.6
268813	Myelocystocele	Q05.8
268813	Myelocystocele	Q05.9
268813	Myelocystocele	Q05.0
268813	Myelocystocele	Q05.1
268813	Myelocystocele	Q05.2
268813	Myelocystocele	Q05.3
268810	Posterior meningocele	Q05.1
268810	Posterior meningocele	Q05.9
268810	Posterior meningocele	Q05.6
268810	Posterior meningocele	Q05.7
268810	Posterior meningocele	Q05.8
268810	Posterior meningocele	Q05.2
268810	Posterior meningocele	Q05.3
268810	Posterior meningocele	Q05.4
2871	Pfeiffer-Palm-Teller syndrome	Q87.1
2872	Cardiocranial syndrome, Pfeiffer type	Q87.8
2867	Short stature, Brussels type	Q87.1
2868	Short stature-valvular heart disease-characteristic facies syndrome	Q87.1
2846	Congenital pericardium anomaly	Q24.8
2842	Penoscrotal transposition	Q55.8
268322	Hereditary thrombocytopenia with normal platelets	D69.4
2837	Pellagra-like skin rash-neurological manifestations syndrome	E72.8
2839	Pelvis-shoulder dysplasia	Q87.5
268337	Autosomal recessive intermediate Charcot-Marie-Tooth disease	G60.0
2855	Perrault syndrome	Q87.8
2854	Fuhrmann syndrome	Q74.8
708	Peters anomaly	Q13.4
268363	Open iniencephaly	Q00.2
268366	Closed iniencephaly	Q00.2
2850	Alopecia-intellectual disability syndrome	Q87.8
268369	Spina bifida aperta	Q05.8
268369	Spina bifida aperta	Q05.9
268369	Spina bifida aperta	Q05.0
268369	Spina bifida aperta	Q05.1
268369	Spina bifida aperta	Q05.2
268369	Spina bifida aperta	Q05.3
268369	Spina bifida aperta	Q05.4
268369	Spina bifida aperta	Q05.5
268369	Spina bifida aperta	Q05.6
268369	Spina bifida aperta	Q05.7
268114	RAS-associated autoimmune leukoproliferative disease	D72.8
2825	PARC syndrome	Q87.8
268129	Spheroid body myopathy	G71.8
2822	Autosomal recessive spastic paraplegia type 11	G11.4
268261	DYRK1A-related intellectual disability syndrome due to 21q22.13q22.2 microdeletion	Q93.5
2836	PEHO syndrome	G31.8
268249	Mycophenolate mofetil embryopathy	Q86.8
268162	Intermediate maple syrup urine disease	E71.0
2832	Short tarsus-absence of lower eyelashes syndrome	Q87.2
268145	Classic maple syrup urine disease	E71.0
268184	Thiamine-responsive maple syrup urine disease	E71.0
2833	Stiff skin syndrome	L98.8
2834	Wrinkly skin syndrome	Q82.8
268173	Intermittent maple syrup urine disease	E71.0
2969	Proteus-like syndrome	Q87.3
2964	Autosomal dominant prognathism	K07.1
2962	De Barsy syndrome	Q87.8
2973	46,XX disorder of sex development-anorectal anomalies syndrome	Q56.2
750	Pseudoachondroplasia	Q77.8
2976	Pseudoleprechaunism syndrome, Patterson type	E34.8
2975	46,XX disorder of sex development-skeletal anomalies syndrome	Q56.2
2980	Acrootoocular syndrome	Q87.0
2978	Chronic intestinal pseudoobstruction	K59.8
2946	Brachydactyly-long thumb syndrome	Q87.2
1848	Renal agenesis, bilateral	Q60.1
2950	Triphalangeal thumb-polysyndactyly syndrome	Q74.8
2951	Absent thumb-short stature-immunodeficiency syndrome	D82.8
2947	Triphalangeal thumbs-brachyectrodactyly syndrome	Q74.8
264978	Drug or radiation exposure-related interstitial lung disease	J70.2
264978	Drug or radiation exposure-related interstitial lung disease	J70.3
264978	Drug or radiation exposure-related interstitial lung disease	J70.4
264978	Drug or radiation exposure-related interstitial lung disease	J70.0
264978	Drug or radiation exposure-related interstitial lung disease	J70.1
2956	Acrodysplasia scoliosis	Q87.8
2952	Adducted thumbs-arthrogryposis syndrome, Christian type	Q74.8
740	Hutchinson-Gilford progeria syndrome	E34.8
2957	Guttmacher syndrome	Q87.2
2924	Isolated polycystic liver disease	Q44.6
2926	Digital extensor muscle aplasia-polyneuropathy	Q87.8
2928	Polyneuropathy-intellectual disability-acromicria-premature menopause syndrome	Q87.8
2930	Cronkhite-Canada syndrome	D12.6
2935	Crossed polysyndactyly	Q70.4
2934	Polysyndactyly-cardiac malformation syndrome	Q87.8
2941	Porencephaly-cerebellar hypoplasia-internal malformations syndrome	Q87.8
2940	Porencephaly	Q04.6
2896	Pitt-Hopkins syndrome	Q87.0
2899	Brachyolmia-amelogenesis imperfecta syndrome	Q76.3
2900	Leri pleonosteosis	Q68.8
2905	POEMS syndrome	D47.7
264450	Trisomy 8p	Q92.2
2907	Hereditary acrokeratotic poikiloderma	Q82.8
2911	Poland syndrome	Q79.8
264580	Glycogen storage disease due to liver phosphorylase kinase deficiency	E74.0
2916	Postaxial polydactyly-dental and vertebral anomalies syndrome	Q87.2
2917	Polydactyly-myopia syndrome	Q87.2
2919	Orofaciodigital syndrome type 5	Q87.0
264675	Hereditary pulmonary alveolar proteinosis	J84.0
2920	Oliver syndrome	Q87.2
2921	Preaxial polydactyly-colobomata-intellectual disability syndrome	Q87.2
264688	Congenital chylothorax	I89.8
3374	Triopia	Q15.8
275803	Pulmonary arterial hypertension associated with congenital heart disease	I27.2
275808	Pulmonary arterial hypertension associated with HIV infection	I27.2
275813	Pulmonary arterial hypertension associated with portal hypertension	I27.2
1717	Distal trisomy 19q	Q92.3
3377	Trismus-pseudocamptodactyly syndrome	Q68.8
275823	Pulmonary arterial hypertension associated with schistosomiasis	I27.2
3368	Trigonocephaly-bifid nose-acral anomalies syndrome	Q87.0
275777	Heritable pulmonary arterial hypertension	I27.0
275786	Drug- or toxin-induced pulmonary arterial hypertension	I27.2
275791	Pulmonary arterial hypertension associated with another disease	I27.2
3369	Trigonocephaly-short stature-developmental delay syndrome	Q87.0
275798	Pulmonary arterial hypertension associated with connective tissue disease	I27.2
275749	Beta-thalassemia and related diseases	D56.1
275752	Sickle cell disease and related diseases	D57.0
275752	Sickle cell disease and related diseases	D57.3
275752	Sickle cell disease and related diseases	D57.8
275752	Sickle cell disease and related diseases	D57.1
275752	Sickle cell disease and related diseases	D57.2
275761	Lysosomal acid lipase deficiency	E75.5
3366	Isolated trigonocephaly	Q75.0
3365	Trigonocephaly-broad thumbs syndrome	Q87.0
275766	Idiopathic pulmonary arterial hypertension	I27.0
275736	Rare hemorrhagic disorder due to a qualitative platelet defect	D69.8
275745	Alpha-thalassemia and related diseases	D56.0
3408	Upington disease	M91.8
276148	Benign epithelial tumor of salivary glands	D11.0
276148	Benign epithelial tumor of salivary glands	D11.7
3409	Urban-Rogers-Meyer syndrome	Q87.8
276145	Malignant epithelial tumor of salivary glands	C07
276145	Malignant epithelial tumor of salivary glands	C08.0
276145	Malignant epithelial tumor of salivary glands	C08.1
276145	Malignant epithelial tumor of salivary glands	C08.8
276161	Multiple endocrine neoplasia	D44.8
3412	VACTERL with hydrocephalus	Q87.8
276152	Multiple endocrine neoplasia type 4	D44.8
3403	Uhl anomaly	Q24.8
3404	Ulbright-Hodes syndrome	Q87.8
3383	Humerus trochlea aplasia	Q74.0
3384	Truncus arteriosus	Q20.0
275864	Behavioral variant of frontotemporal dementia	G31.0
275944	Hemolytic disease of the newborn with Kell alloimmunization	P55.8
3387	Isolated anterior cervical hypertrichosis	L68.2
275938	Hemolytic disease due to fetomaternal alloimmunization	P55.8
275938	Hemolytic disease due to fetomaternal alloimmunization	P55.9
275938	Hemolytic disease due to fetomaternal alloimmunization	P55.0
275938	Hemolytic disease due to fetomaternal alloimmunization	P55.1
275837	Pulmonary hypertension owing to lung disease and/or hypoxia	I27.2
1723	Mosaic trisomy 2	Q92.1
275828	Pulmonary arterial hypertension associated with chronic hemolytic anemia	I27.2
1724	Mosaic trisomy 20	Q92.1
1747	Mosaic trisomy 7	Q92.1
3332	Hypoplastic tibiae-postaxial polydactyly syndrome	Q74.8
3329	Tibial aplasia-ectrodactyly syndrome	Q73.8
3326	Thymic-renal-anal-lung dysplasia	Q87.8
3322	Hoyeraal-Hreidarsson syndrome	D61.0
3317	Thoracolaryngopelvic dysplasia	Q77.2
3316	Thomas syndrome	Q87.8
3314	Thiemann disease, familial form	M93.2
275555	Preeclampsia	O14.2
275555	Preeclampsia	O14.9
275555	Preeclampsia	O14.0
275555	Preeclampsia	O14.1
275543	L1 syndrome	Q04.8
275523	Dianzani autoimmune lymphoproliferative disease	D47.9
275517	Autoimmune lymphoproliferative syndrome with recurrent viral infections	D47.9
3352	Tricho-dento-osseous syndrome	Q82.4
3344	Weismann-Netter syndrome	Q77.8
3347	Mounier-Kühn syndrome	J98.0
3341	Torticollis-keloids-cryptorchidism-renal dysplasia syndrome	Q87.8
3342	Arterial tortuosity syndrome	I77.1
3338	Toriello-Carey syndrome	Q87.8
3469	XK aprosencephaly syndrome	Q04.3
3472	Yunis-Varon syndrome	Q87.8
3471	Young syndrome	N46
3319	Congenital amegakaryocytic thrombocytopenia	D61.0
3473	Zimmermann-Laband syndrome	Q87.8
3464	Woodhouse-Sakati syndrome	Q87.8
3466	WT limb-blood syndrome	D61.0
3465	Worster-Drought syndrome	G80.8
2749	Oromandibular-limb hypogenesis syndrome	Q87.5
2995	Baraitser-Winter cerebrofrontofacial syndrome	Q87.0
1570	Symbrachydactyly of hands and feet	Q73.8
3243	Sweet syndrome	L98.2
1827	Acromelic frontonasal dysplasia	Q75.8
268980	Isolated focal cortical dysplasia type Ib	Q04.8
268987	Isolated focal cortical dysplasia type Ic	Q04.8
3424	Velo-facial-skeletal syndrome	Q87.0
268973	Isolated focal cortical dysplasia type Ia	Q04.8
269008	Isolated focal cortical dysplasia type IIb	Q04.8
3433	Microcephaly-brachydactyly-kyphoscoliosis syndrome	Q87.8
268994	Isolated focal cortical dysplasia type II	Q04.8
3429	Verloove Vanhorick-Brubakk syndrome	Q87.8
269001	Isolated focal cortical dysplasia type IIa	Q04.8
2460	Van den Ende-Gupta syndrome	Q87.0
268940	Bilateral polymicrogyria	Q04.3
268943	Unilateral polymicrogyria	Q04.3
3416	Hyperostosis corticalis generalisata	M85.2
268926	Midline cerebral malformation	Q04.8
268936	Isolated arhinencephaly	Q04.1
268961	Isolated focal cortical dysplasia type I	Q04.8
268947	Unilateral focal polymicrogyria	Q04.3
268950	Cerebral cortical dysplasia	Q04.8
3450	Weissenbacher- Zweymuller syndrome	Q77.7
269229	Pontine tegmental cap dysplasia	Q04.8
3453	Autoimmune polyendocrinopathy type 1	E31.0
269224	Global cerebellar malformation	Q04.3
3448	Weaver-Williams syndrome	Q87.8
269221	Isolated bilateral hemispheric cerebellar hypoplasia	Q04.3
3449	Weill-Marchesani syndrome	Q87.0
269218	Isolated unilateral hemispheric cerebellar hypoplasia	Q04.3
3456	Wildervanck syndrome	Q87.8
269510	Congenital non-communicating hydrocephalus	Q03.1
269510	Congenital non-communicating hydrocephalus	Q03.8
3454	Intellectual disability-developmental delay-contractures syndrome	G71.8
3455	Wiedemann-Rautenstrauch syndrome	E34.8
269505	Congenital communicating hydrocephalus	Q03.8
269203	Isolated cerebellar vermis agenesis	Q04.3
3434	MMEP syndrome	Q87.8
269215	Isolated Dandy-Walker malformation without hydrocephalus	Q03.1
269212	Isolated Dandy-Walker malformation with hydrocephalus	Q03.1
269209	Isolated partial cerebellar vermis agenesis	Q04.3
269206	Isolated total cerebellar vermis agenesis	Q04.3
1856	Spondyloperipheral dysplasia-short ulna syndrome	Q77.7
280315	Autoimmune pancreatitis type 2	K86.1
3181	Sprengel deformity	Q74.0
280302	Autoimmune pancreatitis type 1	K86.1
280333	Autosomal recessive limb-girdle muscular dystrophy type 2P	G71.0
280325	Distal monosomy 12p	Q93.5
280293	Pelizaeus-Merzbacher-like disease due to AIMP1 mutation	E75.2
280288	Pelizaeus-Merzbacher-like disease due to HSPD1 mutation	E75.2
3194	Corneodermatoosseous syndrome	H18.5
280365	Autosomal semi-dominant severe lipodystrophic laminopathy	E88.1
280379	Erythropoietic uroporphyria associated with myeloid malignancy	E80.2
3197	Hereditary hyperekplexia	G25.8
3184	Steatocystoma multiplex-natal teeth syndrome	L72.2
3186	Holoprosencephaly-radial heart renal anomalies syndrome	Q87.8
3193	Supravalvular aortic stenosis	Q25.3
280356	PLIN1-related familial partial lipodystrophy	E88.1
280400	Inherited prion disease	A81.8
280406	Familial steroid-resistant nephrotic syndrome with sensorineural deafness	N04.8
3210	Summitt syndrome	Q82.0
3201	Ventricular extrasystoles with syncopal episodes-perodactyly-Robin sequence syndrome	Q87.8
3212	Autosomal dominant optic atrophy and congenital deafness	H47.2
280397	Familial Alzheimer-like prion disease	A81.8
280576	Nestor-Guillermo progeria syndrome	E34.8
3219	Fountain syndrome	Q87.8
3222	Phosphoribosylpyrophosphate synthetase superactivity	E79.8
3221	Generalized resistance to thyroid hormone	E07.8
280553	Fatal infantile hypertonic myofibrillar myopathy	G71.2
280569	Rapidly progressive glomerulonephritis	N01
280065	Calciphylaxis cutis	E83.5
647	Nijmegen breakage syndrome	Q87.8
280062	Calciphylaxis	E83.5
279943	Hereditary neutrophilia	D72.8
3152	Sclerosteosis	M85.2
279925	Infectious panuveitis	H44.1
279922	Infectious anterior uveitis	H20.0
279922	Infectious anterior uveitis	H20.1
279922	Infectious anterior uveitis	H20.2
279922	Infectious anterior uveitis	H20.8
279922	Infectious anterior uveitis	H20.9
280142	Severe combined immunodeficiency due to LCK deficiency	D81.1
3164	Omphalocele syndrome, Shprintzen-Goldberg type	Q79.2
3168	Sillence syndrome	Q74.8
280133	Complement component 3 deficiency	D84.1
3163	SHORT syndrome	Q87.1
1479	Atrial septal defect-atrioventricular conduction defects syndrome	Q21.1
3156	Senior-Loken syndrome	Q61.5
280071	ALG11-CDG	E77.8
280068	Visceral calciphylaxis	E83.5
3157	Septo-optic dysplasia spectrum	Q04.4
3180	Spondylocamptodactyly syndrome	Q77.8
280210	Pelizaeus-Merzbacher disease, connatal form	E75.2
280219	Pelizaeus-Merzbacher disease, classic form	E75.2
280200	Microform holoprosencephaly	Q04.2
3177	Spinocerebellar degeneration-corneal dystrophy syndrome	G11.1
280205	Laryngotracheoesophageal cleft type 0	Q32.1
3175	X-linked spasticity-intellectual disability-epilepsy syndrome	G25.3
280195	Septopreoptic holoprosencephaly	Q04.2
280183	Methylmalonic aciduria due to transcobalamin receptor defect	E71.1
280282	Pelizaeus-Merzbacher-like disease due to GJC2 mutation	E75.2
280270	Pelizaeus-Merzbacher-like disease	E75.2
280234	Null syndrome	E75.2
1855	Spondyloenchondrodysplasia	Q77.7
280224	Pelizaeus-Merzbacher disease, transitional form	E75.2
1797	Autosomal dominant spondylocostal dysostosis	Q76.4
280229	Pelizaeus-Merzbacher disease in female carriers	E75.2
276580	Autosomal dominant hyperinsulinism due to Kir6.2 deficiency	E16.1
3258	Cenani-Lenz syndrome	Q78.4
276575	Autosomal dominant hyperinsulinism due to SUR1 deficiency	E16.1
276598	Diazoxide-resistant focal hyperinsulinism due to SUR1 deficiency	E16.1
276585	Diazoxide-resistant hyperinsulinism	E16.1
276608	Adult-onset non-insulinoma persistent hyperinsulinemic hypoglycemia	E16.1
