id	name	missing_vocabulary	resource_id	resource_code	mapping_distance	similarity	score
D020250	Postoperative Nausea and Vomiting	ORPHANET	SNOMEDCT	72245005	2	0.8164965809277261	0.6582482904638631
D003480	Cushing Syndrome	ORPHANET	SNOMEDCT	190501008	3	0.7071067811865475	0.5202200572599404
D051677	Histiocytoma, Malignant Fibrous	ORPHANET	SNOMEDCT	404015009	4	0.7745966692414834	0.5122983346207417
D012466	Salivary Gland Diseases	ORPHANET	SNOMEDCT	10890000	3	0.8164965809277261	0.5749149571305298
D000756	Anemia, Sideroblastic	ORPHANET	SNOMEDCT	191261000	3	0.8164965809277261	0.5749149571305298
D029241	Optic Atrophy, Autosomal Dominant	ORPHANET	SNOMEDCT	719517009	4	0.8944271909999159	0.5722135954999579
D005891	Gingivitis	ORPHANET	SNOMEDCT	66383009	4	1.0	0.625
D018888	Aphasia, Primary Progressive	ORPHANET	SNOMEDCT	723124007	3	1.0	0.6666666666666666
D059411	Lower Urinary Tract Symptoms	ORPHANET	ICD10CM	N40.1	3	0.7559289460184544	0.5446311396758938
D020437	Hypoglossal Nerve Diseases	ORPHANET	ICD10CM	G52.3	3	0.6666666666666666	0.5
D018300	Papilloma, Intraductal	ORPHANET	SNOMEDCT	5244003	2	1.0	0.75
D053549	Pachyonychia Congenita	ORPHANET	SNOMEDCT	39427000	2	1.0	0.75
D009393	Nephritis	ORPHANET	SNOMEDCT	236504007	3	0.7071067811865475	0.5202200572599404
D019693	Hepatitis, Autoimmune	ORPHANET	ORPHANET	2137	4	1.0	0.625
D008883	Miliaria	ORPHANET	SNOMEDCT	72658003	2	0.7071067811865475	0.6035533905932737
D010019	Osteomyelitis	ORPHANET	SNOMEDCT	17028003	3	0.7071067811865475	0.5202200572599404
D018200	Mixed Tumor, Mullerian	ORPHANET	SNOMEDCT	84427001	2	1.0	0.75
D052536	Niemann-Pick Disease, Type A	ORPHANET	SNOMEDCT	52165006	4	1.0	0.625
D016117	Albinism, Ocular	ORPHANET	ICD10CM	E70.310	4	0.8164965809277261	0.5332482904638631
D013581	Synovial Cyst	ORPHANET	SNOMEDCT	240205003	2	1.0	0.75
D018321	Neurothekeoma	ORPHANET	SNOMEDCT	51836001	2	1.0	0.75
D009232	Myxoma	ORPHANET	OMIM	255960	3	0.7071067811865475	0.5202200572599404
D017213	Root Caries	ORPHANET	ICD10CM	K02.7	3	0.8164965809277261	0.5749149571305298
D004890	Erythema	ORPHANET	SNOMEDCT	289485008	3	0.7071067811865475	0.5202200572599404
D020261	Arsenic Poisoning	ORPHANET	SNOMEDCT	89738003	2	0.8164965809277261	0.6582482904638631
D014096	Tooth, Supernumerary	ORPHANET	SNOMEDCT	2561000124103	3	0.8164965809277261	0.5749149571305298
D006961	Hyperparathyroidism	ORPHANET	SNOMEDCT	66999008	2	0.7071067811865475	0.6035533905932737
D054082	Lissencephaly	ORPHANET	OMIM	611603	3	0.7071067811865475	0.5202200572599404
D007024	Hypotension, Orthostatic	ORPHANET	SNOMEDCT	87881000119106	3	0.8164965809277261	0.5749149571305298
D012614	Scurvy	ORPHANET	OMIM	240400	4	1.0	0.625
D004443	Echinococcosis	ORPHANET	ORPHANET	284	2	0.7071067811865475	0.6035533905932737
D014062	Tongue Neoplasms	ORPHANET	SNOMEDCT	363375006	2	0.5	0.5
D003310	Cor Triatriatum	ORPHANET	ORPHANET	99099	3	0.8164965809277261	0.5749149571305298
D010035	Otitis Media, Suppurative	ORPHANET	ICD10CM	H66.3	4	0.7745966692414834	0.5122983346207417
D010035	Otitis Media, Suppurative	ORPHANET	ICD10CM	H66.4	4	0.8660254037844387	0.5580127018922194
D058536	Pyelectasis	ORPHANET	SNOMEDCT	430035004	2	0.7071067811865475	0.6035533905932737
D002764	Cholecystitis	ORPHANET	SNOMEDCT	95558008	3	0.7071067811865475	0.5202200572599404
D002311	Cardiomyopathy, Dilated	ORPHANET	OMIM	615396	4	0.8164965809277261	0.5332482904638631
D007174	Disruptive, Impulse Control, and Conduct Disorders	ORPHANET	SNOMEDCT	192098008	2	0.5163977794943222	0.5081988897471611
D000303	Adrenal Cortex Diseases	ORPHANET	SNOMEDCT	129636003	2	0.8164965809277261	0.6582482904638631
D065172	Pregnancy, Ovarian	ORPHANET	ICD10CM	O00.20	2	0.7071067811865475	0.6035533905932737
D019294	Xanthomatosis, Cerebrotendinous	ORPHANET	ORPHANET	909	4	1.0	0.625
D003453	Cryptococcosis	ORPHANET	SNOMEDCT	283688006	3	0.7071067811865475	0.5202200572599404
D019142	Hemorrhagic Fever, Ebola	ORPHANET	ORPHANET	319218	4	1.0	0.625
D005923	Glomerulosclerosis, Focal Segmental	ORPHANET	OMIM	603965	3	0.8660254037844387	0.599679368558886
D016117	Albinism, Ocular	ORPHANET	ICD10CM	E70.319	2	0.8164965809277261	0.6582482904638631
D012227	Rhinosporidiosis	ORPHANET	ICD10CM	B48.1	3	1.0	0.6666666666666666
D008100	Liver Abscess	ORPHANET	SNOMEDCT	197324004	3	0.7071067811865475	0.5202200572599404
D007636	Keratoacanthoma	ORPHANET	ORPHANET	493	3	0.7071067811865475	0.5202200572599404
D013163	Splenomegaly	ORPHANET	SNOMEDCT	240793000	3	0.7071067811865475	0.5202200572599404
D018206	Angiolipoma	ORPHANET	SNOMEDCT	404057003	2	1.0	0.75
D003310	Cor Triatriatum	ORPHANET	ORPHANET	99098	3	0.8164965809277261	0.5749149571305298
D007247	Infertility, Female	ORPHANET	SNOMEDCT	164820001	3	0.7071067811865475	0.5202200572599404
D005129	Eye Foreign Bodies	ORPHANET	SNOMEDCT	450671000124109	2	0.6666666666666666	0.5833333333333333
D013130	Spinal Stenosis	ORPHANET	SNOMEDCT	41341006	4	0.8164965809277261	0.5332482904638631
D007897	Leishmaniasis, Mucocutaneous	ORPHANET	SNOMEDCT	28697001	4	0.8164965809277261	0.5332482904638631
D011561	Pseudoxanthoma Elasticum	ORPHANET	SNOMEDCT	403401007	4	0.8164965809277261	0.5332482904638631
D002311	Cardiomyopathy, Dilated	ORPHANET	OMIM	615373	4	0.8164965809277261	0.5332482904638631
D004476	Ectodermal Dysplasia	ORPHANET	ORPHANET	238468	3	0.8164965809277261	0.5749149571305298
D020244	Infarction, Middle Cerebral Artery	ORPHANET	SNOMEDCT	430781000124102	4	0.7559289460184544	0.5029644730092272
D003320	Corneal Ulcer	ORPHANET	SNOMEDCT	193759000	2	0.8164965809277261	0.6582482904638631
D010998	Pleurisy	ORPHANET	SNOMEDCT	13082000	3	0.7071067811865475	0.5202200572599404
D049950	Hyperparathyroidism, Primary	ORPHANET	SNOMEDCT	36348003	4	1.0	0.625
D003790	Dental Pulp Necrosis	ORPHANET	SNOMEDCT	196334004	2	0.6666666666666666	0.5833333333333333
D008268	Macular Degeneration	ORPHANET	OMIM	613757	3	0.7071067811865475	0.5202200572599404
D008178	Lupus Erythematosus, Cutaneous	ORPHANET	SNOMEDCT	403489007	3	0.7745966692414834	0.5539650012874083
D053608	Stupor	ORPHANET	SNOMEDCT	46153004	3	0.7071067811865475	0.5202200572599404
D011707	Pyloric Stenosis	ORPHANET	ICD10CM	K31.1	3	0.7071067811865475	0.5202200572599404
D004660	Encephalitis	ORPHANET	ORPHANET	97275	4	1.0	0.625
D015417	Hereditary Sensory and Motor Neuropathy	ORPHANET	OMIM	600361	4	0.8944271909999159	0.5722135954999579
D003877	Dermatitis, Contact	ORPHANET	SNOMEDCT	200883000	2	0.8164965809277261	0.6582482904638631
D013174	Sporotrichosis	ORPHANET	SNOMEDCT	187078008	2	0.7071067811865475	0.6035533905932737
D006481	Hemorrhagic Fever, Omsk	ORPHANET	SNOMEDCT	48113006	2	0.8660254037844387	0.6830127018922194
D009395	Nephritis, Interstitial	ORPHANET	SNOMEDCT	83923004	4	0.8164965809277261	0.5332482904638631
D059347	Cardio-Renal Syndrome	ORPHANET	SNOMEDCT	445236007	2	1.0	0.75
D003607	Dacryocystitis	ORPHANET	SNOMEDCT	193989000	2	0.7071067811865475	0.6035533905932737
D000236	Adenoma	ORPHANET	SNOMEDCT	55021007	2	0.7071067811865475	0.6035533905932737
D029481	Bronchitis, Chronic	ORPHANET	SNOMEDCT	49691004	4	0.8164965809277261	0.5332482904638631
D012006	Rectovaginal Fistula	ORPHANET	SNOMEDCT	65619001	3	0.8164965809277261	0.5749149571305298
D055732	Pulmonary Aspergillosis	ORPHANET	SNOMEDCT	3214003	4	0.8164965809277261	0.5332482904638631
D020333	Tolosa-Hunt Syndrome	ORPHANET	SNOMEDCT	95794005	4	1.0	0.625
D002181	Candidiasis, Vulvovaginal	ORPHANET	SNOMEDCT	240707005	2	0.5	0.5
D020371	Pelizaeus-Merzbacher Disease	ORPHANET	ORPHANET	702	4	1.0	0.625
D001416	Back Pain	ORPHANET	SNOMEDCT	61486003	3	0.8164965809277261	0.5749149571305298
D000310	Adrenal Gland Neoplasms	ORPHANET	SNOMEDCT	188338005	2	0.5163977794943222	0.5081988897471611
D004535	Ehlers-Danlos Syndrome	ORPHANET	OMIM	225410	3	0.7071067811865475	0.5202200572599404
D006975	Hypertension, Portal	ORPHANET	SNOMEDCT	722867009	3	0.8164965809277261	0.5749149571305298
D008204	Lymphangiosarcoma	ORPHANET	SNOMEDCT	63373002	3	1.0	0.6666666666666666
D008048	Lip Neoplasms	ORPHANET	SNOMEDCT	126770008	2	0.5	0.5
D015431	Weight Loss	ORPHANET	ICD10CM	R63.4	3	0.8164965809277261	0.5749149571305298
D004485	Eczema	ORPHANET	SNOMEDCT	281104002	3	0.7071067811865475	0.5202200572599404
D055090	Tracheomalacia	ORPHANET	SNOMEDCT	95467005	3	0.7071067811865475	0.5202200572599404
D046449	Hernia, Abdominal	ORPHANET	ICD10CM	K46	2	0.8164965809277261	0.6582482904638631
D006429	Hemiplegia	ORPHANET	SNOMEDCT	1593000	2	0.5773502691896258	0.5386751345948129
D017379	Hypertrophy, Left Ventricular	ORPHANET	SNOMEDCT	266249003	4	0.8164965809277261	0.5332482904638631
D054083	Ectopia Cordis	ORPHANET	ORPHANET	448270	4	1.0	0.625
D010211	Papilledema	ORPHANET	ICD10CM	H47.1	4	1.0	0.625
D006561	Herpes Simplex	ORPHANET	SNOMEDCT	240481008	4	0.8164965809277261	0.5332482904638631
D008199	Lymphadenitis	ORPHANET	SNOMEDCT	287688007	2	0.7071067811865475	0.6035533905932737
D020329	Essential Tremor	ORPHANET	OMIM	611456	3	0.7071067811865475	0.5202200572599404
D009216	Myopia	ORPHANET	OMIM	612554	3	0.7071067811865475	0.5202200572599404
D015009	Yersinia Infections	ORPHANET	ORPHANET	707	1	0.0	0.5
D001602	Beriberi	ORPHANET	SNOMEDCT	36656008	2	1.0	0.75
D018232	Rhabdomyosarcoma, Alveolar	ORPHANET	SNOMEDCT	404053004	2	1.0	0.75
D013589	Syphilis, Cardiovascular	ORPHANET	SNOMEDCT	83883001	3	1.0	0.6666666666666666
D012778	Short Bowel Syndrome	ORPHANET	ORPHANET	95427	4	0.8164965809277261	0.5332482904638631
D006333	Heart Failure	ORPHANET	SNOMEDCT	56675007	4	0.8164965809277261	0.5332482904638631
D010547	Persistent Fetal Circulation Syndrome	ORPHANET	SNOMEDCT	233815004	2	0.5773502691896258	0.5386751345948129
D020417	Nystagmus, Congenital	ORPHANET	OMIM	614826	2	0.6324555320336759	0.566227766016838
D000141	Acidosis, Renal Tubular	ORPHANET	OMIM	604278	3	0.7071067811865476	0.5202200572599405
D000567	Amelogenesis Imperfecta	ORPHANET	SNOMEDCT	716195006	4	0.8164965809277261	0.5332482904638631
D006712	Homocystinuria	ORPHANET	ORPHANET	394	2	0.7071067811865475	0.6035533905932737
D001014	Aortic Aneurysm	ORPHANET	SNOMEDCT	195269009	2	0.8164965809277261	0.6582482904638631
D014719	Vesicovaginal Fistula	ORPHANET	SNOMEDCT	89405008	3	0.8164965809277261	0.5749149571305298
D007645	Keratoderma, Palmoplantar	ORPHANET	OMIM	600962	4	0.8164965809277261	0.5332482904638631
D009506	Nevus	ORPHANET	ORPHANET	64755	3	0.7071067811865475	0.5202200572599404
D019189	Iron Metabolism Disorders	ORPHANET	ICD10CM	E83.1	4	1.0	0.625
D018263	Adenocarcinoma, Follicular	ORPHANET	SNOMEDCT	5257006	2	1.0	0.75
D011778	Q Fever	ORPHANET	SNOMEDCT	95890006	4	0.8164965809277261	0.5332482904638631
D004401	Dysarthria	ORPHANET	SNOMEDCT	229685007	2	0.5	0.5
D059245	Transient Tachypnea of the Newborn	ORPHANET	ICD10CM	P22.1	2	1.0	0.75
D003414	Crigler-Najjar Syndrome	ORPHANET	SNOMEDCT	28259009	4	1.0	0.625
D046789	Chondromalacia Patellae	ORPHANET	ICD10CM	M22.4	4	1.0	0.625
D002973	Cleidocranial Dysplasia	ORPHANET	SNOMEDCT	65976001	2	0.8164965809277261	0.6582482904638631
D005351	Fibromatosis, Gingival	ORPHANET	SNOMEDCT	109621005	3	0.8164965809277261	0.5749149571305298
D016584	Panic Disorder	ORPHANET	OMIM	607853	2	0.7071067811865475	0.6035533905932737
D066166	Pectus Carinatum	ORPHANET	SNOMEDCT	205101001	3	0.8164965809277261	0.5749149571305298
D005862	Gerstmann Syndrome	ORPHANET	ORPHANET	221117	4	1.0	0.625
D058285	Tungiasis	ORPHANET	ORPHANET	879	1	1.0	1.0
D006677	Histrionic Personality Disorder	ORPHANET	SNOMEDCT	191767002	2	0.8164965809277261	0.6582482904638631
D053713	Azoospermia	ORPHANET	SNOMEDCT	425558002	2	1.0	0.75
D046290	Liver Abscess, Pyogenic	ORPHANET	ICD10CM	K75.0	3	0.8164965809277261	0.5749149571305298
D014581	Urticaria	ORPHANET	OMIM	125630	3	0.7071067811865475	0.5202200572599404
D007015	Hypophosphatemia, Familial	ORPHANET	ICD10CM	E83.31	2	1.0	0.75
D013724	Teratoma	ORPHANET	SNOMEDCT	19467007	2	0.7071067811865475	0.6035533905932737
D056725	von Willebrand Disease, Type 1	ORPHANET	SNOMEDCT	52137009	3	0.6666666666666666	0.5
D000742	Anemia, Dyserythropoietic, Congenital	ORPHANET	ORPHANET	67044	3	0.8660254037844387	0.599679368558886
D000748	Anemia, Macrocytic	ORPHANET	SNOMEDCT	83414005	2	0.5	0.5
D006966	Hyperprolactinemia	ORPHANET	SNOMEDCT	367422005	2	0.7071067811865475	0.6035533905932737
D009377	Multiple Endocrine Neoplasia	ORPHANET	ORPHANET	276152	4	0.8660254037844387	0.5580127018922194
D009058	Mouth Breathing	ORPHANET	SNOMEDCT	707256003	3	0.8164965809277261	0.5749149571305298
D012600	Scoliosis	ORPHANET	ICD10CM	M41	4	1.0	0.625
D020857	Hallux Limitus	ORPHANET	SNOMEDCT	6654000	2	0.8164965809277261	0.6582482904638631
D006960	Hyperoxaluria, Primary	ORPHANET	OMIM	613616	4	0.8164965809277261	0.5332482904638631
D054391	Lymphoma, Extranodal NK-T-Cell	ORPHANET	ORPHANET	86879	1	0.5163977794943222	0.7581988897471611
D042101	Acalculous Cholecystitis	ORPHANET	SNOMEDCT	19968009	2	1.0	0.75
D012021	Reflex, Abnormal	ORPHANET	SNOMEDCT	103278000	4	0.8164965809277261	0.5332482904638631
D053206	Nocturnal Enuresis	ORPHANET	OMIM	600631	2	0.8164965809277261	0.6582482904638631
D063730	Rickets, Hypophosphatemic	ORPHANET	OMIM	612089	3	0.8164965809277261	0.5749149571305298
D000564	Ameloblastoma	ORPHANET	ORPHANET	314419	2	1.0	0.75
D010032	Otitis Externa	ORPHANET	ICD10CM	H60	4	1.0	0.625
D002313	Cardiomyopathy, Restrictive	ORPHANET	OMIM	115210	3	0.7071067811865475	0.5202200572599404
D001714	Bipolar Disorder	ORPHANET	SNOMEDCT	191647000	2	0.5773502691896258	0.5386751345948129
D014314	Trisomy	ORPHANET	ORPHANET	3379	2	0.5773502691896258	0.5386751345948129
D007010	Hyponatremia	ORPHANET	SNOMEDCT	405566004	3	0.7071067811865475	0.5202200572599404
D014314	Trisomy	ORPHANET	ORPHANET	3375	1	0.7071067811865475	0.8535533905932737
D009377	Multiple Endocrine Neoplasia	ORPHANET	ORPHANET	276161	2	1.0	0.75
D007024	Hypotension, Orthostatic	ORPHANET	SNOMEDCT	70247006	3	0.8164965809277261	0.5749149571305298
D018357	Respiratory Syncytial Virus Infections	ORPHANET	SNOMEDCT	31309002	4	0.75	0.5
D009896	Optic Atrophy	ORPHANET	OMIM	165500	4	0.8164965809277261	0.5332482904638631
D009188	Myelitis, Transverse	ORPHANET	SNOMEDCT	47000000	4	0.8164965809277261	0.5332482904638631
D003681	Dehydration	ORPHANET	ICD10CM	E86.0	2	1.0	0.75
D055623	Keratosis, Actinic	ORPHANET	SNOMEDCT	449733007	4	0.8164965809277261	0.5332482904638631
D053840	Brugada Syndrome	ORPHANET	ORPHANET	130	4	1.0	0.625
D015861	Retinal Neovascularization	ORPHANET	ICD10CM	H35.059	3	0.7071067811865475	0.5202200572599404
D017545	Aortic Aneurysm, Thoracic	ORPHANET	ORPHANET	91387	4	0.7745966692414834	0.5122983346207417
D053713	Azoospermia	ORPHANET	ICD10CM	N46.024	3	0.7071067811865475	0.5202200572599404
D053713	Azoospermia	ORPHANET	ICD10CM	N46.022	3	0.7071067811865475	0.5202200572599404
D000138	Acidosis	ORPHANET	SNOMEDCT	59702004	3	0.7071067811865475	0.5202200572599404
D015799	Gyrate Atrophy	ORPHANET	SNOMEDCT	367536002	2	0.7071067811865475	0.6035533905932737
D010482	Periapical Abscess	ORPHANET	ICD10CM	K04.7	3	0.7071067811865475	0.5202200572599404
D010482	Periapical Abscess	ORPHANET	ICD10CM	K04.6	3	0.8164965809277261	0.5749149571305298
D017246	Ophthalmoplegia, Chronic Progressive External	ORPHANET	SNOMEDCT	46252003	2	0.75	0.625
D002280	Carcinoma, Basal Cell	ORPHANET	SNOMEDCT	402546004	4	0.7745966692414834	0.5122983346207417
D000067836	Hoarding Disorder	ORPHANET	SNOMEDCT	248025009	3	1.0	0.6666666666666666
D056828	Hereditary Angioedema Type III	ORPHANET	SNOMEDCT	234620006	3	0.6666666666666666	0.5
D003093	Colitis, Ulcerative	ORPHANET	SNOMEDCT	444546002	4	0.8164965809277261	0.5332482904638631
D010688	Phimosis	ORPHANET	SNOMEDCT	266571009	4	1.0	0.625
D020336	Paraparesis, Spastic	ORPHANET	SNOMEDCT	312444006	2	1.0	0.75
D000506	Alopecia Areata	ORPHANET	SNOMEDCT	68225006	2	0.8164965809277261	0.6582482904638631
D004695	Endocardial Fibroelastosis	ORPHANET	SNOMEDCT	65457005	2	0.8164965809277261	0.6582482904638631
D013161	Splenic Rupture	ORPHANET	SNOMEDCT	234506007	2	0.5	0.5
D004890	Erythema	ORPHANET	SNOMEDCT	247441003	3	0.7071067811865475	0.5202200572599404
D008382	Marfan Syndrome	ORPHANET	SNOMEDCT	19346006	2	1.0	0.75
D004381	Duodenal Ulcer	ORPHANET	SNOMEDCT	196671008	4	0.8164965809277261	0.5332482904638631
D009902	Optic Neuritis	ORPHANET	SNOMEDCT	230507009	2	0.5	0.5
D008178	Lupus Erythematosus, Cutaneous	ORPHANET	SNOMEDCT	403512005	3	0.6666666666666666	0.5
D011123	Polyploidy	ORPHANET	ORPHANET	96321	1	1.0	1.0
D009303	Nasopharyngeal Neoplasms	ORPHANET	ORPHANET	150	2	0.5	0.5
D017180	Tachycardia, Ventricular	ORPHANET	SNOMEDCT	418872003	3	0.8164965809277261	0.5749149571305298
D006837	Hydroa Vacciniforme	ORPHANET	OMIM	603794	3	0.8164965809277261	0.5749149571305298
D007965	Leukodystrophy, Globoid Cell	ORPHANET	SNOMEDCT	238030005	4	0.7745966692414834	0.5122983346207417
D010181	Pancreatic Cyst	ORPHANET	SNOMEDCT	31258000	3	1.0	0.6666666666666666
D005234	Fatty Liver	ORPHANET	ICD10CM	K70.0	4	0.8164965809277261	0.5332482904638631
D023981	Sarcoma, Myeloid	ORPHANET	SNOMEDCT	35287006	2	1.0	0.75
D019578	Multiple System Atrophy	ORPHANET	SNOMEDCT	444024002	4	0.7745966692414834	0.5122983346207417
D008201	Lymphangiectasis, Intestinal	ORPHANET	SNOMEDCT	717255008	4	0.8164965809277261	0.5332482904638631
D016736	Antiphospholipid Syndrome	ORPHANET	ICD10CM	D68.61	3	1.0	0.6666666666666666
D001164	Arteriovenous Fistula	ORPHANET	SNOMEDCT	234145005	4	0.8164965809277261	0.5332482904638631
D001447	Balantidiasis	ORPHANET	ORPHANET	1223	4	1.0	0.625
D006111	Graves Disease	ORPHANET	OMIM	300351	2	0.5	0.5
D018981	Congenital Disorders of Glycosylation	ORPHANET	SNOMEDCT	717773005	3	0.6666666666666666	0.5
D004673	Encephalomyelitis, Acute Disseminated	ORPHANET	SNOMEDCT	432451000124103	4	0.7745966692414834	0.5122983346207417
D020802	Epidural Abscess	ORPHANET	SNOMEDCT	427787004	4	0.8164965809277261	0.5332482904638631
D002819	Chorea	ORPHANET	ORPHANET	306731	3	0.7071067811865475	0.5202200572599404
D015140	Dementia, Vascular	ORPHANET	ICD10CM	F01	4	1.0	0.625
D017497	Hidradenitis Suppurativa	ORPHANET	SNOMEDCT	59393003	2	0.5	0.5
D018908	Muscle Weakness	ORPHANET	ICD10CM	M62.81	3	0.8164965809277261	0.5749149571305298
D000071960	Breast Carcinoma In Situ	ORPHANET	SNOMEDCT	92541009	4	0.7745966692414834	0.5122983346207417
D052497	Lipodystrophy, Congenital Generalized	ORPHANET	ORPHANET	228429	4	0.8660254037844387	0.5580127018922194
D019838	Neck Injuries	ORPHANET	SNOMEDCT	90460009	2	0.5	0.5
D011045	Poland Syndrome	ORPHANET	SNOMEDCT	38371006	2	1.0	0.75
D004844	Epistaxis	ORPHANET	OMIM	132500	3	0.7071067811865475	0.5202200572599404
D056725	von Willebrand Disease, Type 1	ORPHANET	SNOMEDCT	71723006	3	0.6666666666666666	0.5
D006327	Heart Block	ORPHANET	OMIM	113900	3	0.8164965809277261	0.5749149571305298
D009667	Nose Deformities, Acquired	ORPHANET	ICD10CM	M95.0	2	0.6666666666666666	0.5833333333333333
D020514	Hypokalemic Periodic Paralysis	ORPHANET	ORPHANET	206976	4	0.8164965809277261	0.5332482904638631
D019522	Vaginal Discharge	ORPHANET	SNOMEDCT	289546003	4	0.8164965809277261	0.5332482904638631
D056006	Leprosy, Multibacillary	ORPHANET	SNOMEDCT	416257001	2	0.5	0.5
D014890	Granulomatosis with Polyangiitis	ORPHANET	SNOMEDCT	235000001	4	0.8164965809277261	0.5332482904638631
D002581	Uterine Cervical Incompetence	ORPHANET	SNOMEDCT	199486008	2	0.6666666666666666	0.5833333333333333
D000377	Agnosia	ORPHANET	SNOMEDCT	231537008	3	0.7071067811865475	0.5202200572599404
D000453	Aleutian Mink Disease	ORPHANET	SNOMEDCT	62251004	2	1.0	0.75
D001281	Atrial Fibrillation	ORPHANET	SNOMEDCT	300996004	4	0.8164965809277261	0.5332482904638631
D006526	Hepatitis C	ORPHANET	SNOMEDCT	120241000119100	4	0.8164965809277261	0.5332482904638631
D016108	Epidermolysis Bullosa Dystrophica	ORPHANET	OMIM	604129	3	0.6666666666666666	0.5
D000072281	Lymphadenopathy	ORPHANET	SNOMEDCT	127074004	3	0.7071067811865475	0.5202200572599404
D009377	Multiple Endocrine Neoplasia	ORPHANET	SNOMEDCT	721188000	4	0.8660254037844387	0.5580127018922194
D020330	Bell Palsy	ORPHANET	SNOMEDCT	193093009	2	0.5	0.5
D007889	Leiomyoma	ORPHANET	SNOMEDCT	146801000119103	4	1.0	0.625
D056769	Alstrom Syndrome	ORPHANET	SNOMEDCT	63702009	2	1.0	0.75
D014582	Urticaria Pigmentosa	ORPHANET	SNOMEDCT	703828003	2	1.0	0.75
D014385	Tuberculosis, Gastrointestinal	ORPHANET	SNOMEDCT	186228005	2	0.7071067811865475	0.6035533905932737
D051270	Headache Disorders, Primary	ORPHANET	SNOMEDCT	230481005	3	0.6666666666666666	0.5
D010026	Osteosclerosis	ORPHANET	SNOMEDCT	254124008	3	0.7071067811865475	0.5202200572599404
D016110	Epidermolysis Bullosa Simplex	ORPHANET	ORPHANET	79396	4	0.7745966692414834	0.5122983346207417
D006099	Granuloma	ORPHANET	SNOMEDCT	45647009	2	1.0	0.75
D014849	Waardenburg Syndrome	ORPHANET	SNOMEDCT	715952000	3	0.7071067811865475	0.5202200572599404
D016110	Epidermolysis Bullosa Simplex	ORPHANET	ORPHANET	79397	2	0.7745966692414834	0.6372983346207417
D016110	Epidermolysis Bullosa Simplex	ORPHANET	ORPHANET	79399	4	0.7745966692414834	0.5122983346207417
D006009	Glycogen Storage Disease Type II	ORPHANET	ORPHANET	79201	3	0.8164965809277261	0.5749149571305298
D003639	Hearing Loss, Sudden	ORPHANET	SNOMEDCT	724636005	4	0.8660254037844387	0.5580127018922194
D018202	Pulmonary Blastoma	ORPHANET	SNOMEDCT	43149009	2	1.0	0.75
D018329	Nevus, Blue	ORPHANET	SNOMEDCT	254806009	4	0.8164965809277261	0.5332482904638631
D003550	Cystic Fibrosis	ORPHANET	SNOMEDCT	725052002	4	0.8164965809277261	0.5332482904638631
D001650	Bile Duct Neoplasms	ORPHANET	SNOMEDCT	363416002	2	0.5773502691896258	0.5386751345948129
D007871	Leg Ulcer	ORPHANET	SNOMEDCT	35222003	4	0.8164965809277261	0.5332482904638631
D007752	Obstetric Labor, Premature	ORPHANET	SNOMEDCT	6383007	2	0.6666666666666666	0.5833333333333333
D009783	Dermatitis, Occupational	ORPHANET	SNOMEDCT	724829007	4	0.8164965809277261	0.5332482904638631
D017545	Aortic Aneurysm, Thoracic	ORPHANET	OMIM	617168	3	0.7745966692414834	0.5539650012874083
D000182	ACTH Syndrome, Ectopic	ORPHANET	ICD10CM	E24.3	2	1.0	0.75
D001171	Arthritis, Juvenile	ORPHANET	ORPHANET	92	4	0.8164965809277261	0.5332482904638631
D009463	Neuroma	ORPHANET	SNOMEDCT	443892003	2	1.0	0.75
